day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,34,150,27,48,6,1,16,49,1,2,5,7,0,8,2,12,0,0,27,48,6,1,16,49,1,2,-572,0.0,11,2,0,13,0,0,0
1,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,73,0,0,0,0,0,0,0,0,0,7,28,2,8,0,24,0,4,23,44,0,0,15,44,0,1,-1900,0.0,38,0,0,38,0,0,0
2,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,149,58,10,25,1,3,1,17,1,0,18,49,0,14,14,46,0,8,27,56,1,3,7,55,1,0,-4533,0.0,90,3,0,93,0,0,0
3,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,71,7,1,1,0,0,1,4,0,0,6,22,4,6,5,27,0,1,11,40,0,0,1,46,0,0,-2611,0.0,52,1,0,53,0,0,0
4,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,24,65,11,26,0,6,4,18,0,0,0,10,0,3,0,11,0,0,14,63,0,6,4,57,0,0,-1490,0.0,16,2,668,18,0,0,0
5,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,13,0,0,0,0,0,0,0,0,0,0,2,0,5,0,6,0,0,12,52,0,4,2,39,0,0,-411,0.0,8,1,0,9,0,0,0
6,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,28,46,8,18,0,1,1,18,0,0,1,16,1,2,5,3,0,0,19,69,0,4,1,57,0,0,-1797,0.0,15,1,1036,16,0,0,0
7,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,63,3,0,2,0,0,1,0,0,0,4,27,0,8,6,18,0,0,18,47,0,0,1,40,0,0,-2526,0.0,48,2,104,50,0,0,0
8,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,60,57,11,20,2,3,5,16,0,0,2,16,1,3,4,33,0,1,26,60,2,3,5,52,0,0,-3951,0.0,35,2,2179,37,0,0,0
9,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,86,10,4,4,0,0,0,2,0,0,11,39,0,2,7,22,2,3,23,44,0,0,0,36,0,0,-2761,0.0,55,1,0,56,0,0,0
10,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,76,68,10,25,0,3,4,24,2,0,0,38,2,2,11,23,0,0,25,59,0,3,4,47,2,0,-2918,0.0,47,3,535,50,0,0,0
11,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,74,0,0,0,0,0,0,0,0,0,3,27,0,5,10,25,2,2,17,51,0,0,0,39,0,0,-2323,0.0,46,1,12,47,0,0,0
12,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,43,71,10,23,1,3,3,30,0,1,3,16,0,1,0,20,3,0,14,63,1,3,3,65,0,1,-1702,0.0,21,3,619,24,0,0,0
13,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,18,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,10,52,0,0,1,56,0,0,-554,0.0,10,0,54,10,0,0,0
14,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,55,39,4,7,0,5,3,17,0,3,3,26,2,5,3,16,0,0,13,55,0,5,3,71,0,3,-3948,0.0,29,3,2465,32,0,0,0
15,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,60,36,4,15,1,0,4,10,1,1,7,29,0,3,0,19,0,2,11,45,1,1,4,57,1,1,-1650,0.0,33,0,0,33,0,0,0
16,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,75,28,3,11,0,1,1,12,0,0,5,17,1,6,8,31,3,4,6,52,0,1,1,62,0,0,-5202,0.0,51,4,2608,55,0,0,0
17,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,86,55,10,21,0,6,4,12,2,0,9,21,1,8,7,34,2,4,10,54,0,6,4,51,2,0,-2494,0.0,49,4,0,53,0,0,0
18,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,79,27,3,11,1,3,2,6,0,1,0,25,0,8,5,38,0,3,3,59,1,3,2,48,0,1,-3249,0.0,57,1,388,58,0,0,0
19,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,52,39,6,14,0,2,4,12,1,0,6,19,2,0,3,20,0,2,6,68,0,2,4,52,1,0,-2167,0.0,28,1,756,29,0,0,0
20,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,35,25,3,6,0,1,4,11,0,0,0,15,2,6,4,6,0,2,3,63,0,1,4,53,0,0,-1689,0.0,21,1,628,22,0,0,0
21,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,72,34,8,10,2,2,8,4,0,0,10,23,0,6,3,25,0,5,8,62,2,2,11,45,0,0,-3507,0.0,37,1,1646,38,0,0,0
22,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,65,48,10,16,2,4,2,14,0,0,2,28,2,4,10,16,3,0,13,57,2,4,6,47,0,0,-2760,0.0,39,5,755,44,0,0,0
23,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,44,15,4,2,1,0,4,4,0,0,0,19,0,8,2,15,0,0,12,48,1,0,6,43,0,0,-2018,0.0,24,0,818,24,0,0,0
