day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,106,150,17,68,1,6,15,40,0,3,4,41,0,8,5,48,0,0,17,68,1,6,15,40,0,3,-4422,0.0,88,2,0,90,0,0,0
1,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,37,0,0,0,0,0,0,0,0,0,1,18,3,4,5,5,0,1,16,66,0,1,13,36,0,0,-1633,0.0,32,3,0,35,0,0,0
2,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,65,23,0,12,0,2,1,8,0,0,3,27,2,6,3,18,0,6,15,76,0,2,13,44,0,0,-2700,0.0,54,0,0,54,0,0,0
3,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,62,0,0,0,0,0,0,0,0,0,4,22,3,3,3,21,2,4,11,71,0,2,12,43,0,0,-2622,0.0,52,2,0,54,0,0,0
4,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,57,21,7,7,0,3,0,4,0,0,0,25,0,6,6,20,0,0,12,76,0,3,12,47,0,0,-8392,0.0,48,0,5992,48,0,0,0
5,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,25,87,14,34,3,2,7,26,0,1,0,10,0,2,0,13,0,0,21,53,3,5,8,38,0,1,-1050,0.0,21,0,0,21,0,0,0
6,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,25,0,0,0,0,0,0,0,0,0,2,11,0,4,0,8,0,0,21,53,2,3,8,38,0,0,-1537,0.0,20,3,504,23,0,0,0
7,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,39,50,1,15,2,1,5,24,1,1,0,13,1,5,2,18,0,0,22,56,2,2,12,54,1,1,-1650,0.0,33,0,0,33,0,0,0
8,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,55,0,0,0,0,0,0,0,0,0,4,23,0,8,4,16,0,0,21,56,1,1,11,53,1,0,-3160,0.0,46,0,860,46,0,0,0
9,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,39,29,7,6,0,2,2,12,0,0,3,12,0,3,3,13,0,5,22,55,0,2,9,62,0,0,-4670,0.0,35,1,2909,36,0,0,0
10,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,43,50,7,21,0,4,4,13,0,1,7,13,2,3,0,18,0,0,15,42,0,5,10,49,0,1,-1672,0.0,33,2,0,35,0,0,0
11,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,28,0,0,0,0,0,0,0,0,0,5,7,0,0,0,15,1,0,13,41,0,4,8,46,0,0,-2216,0.0,24,1,1005,25,0,0,0
12,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,42,77,10,28,1,7,7,22,0,2,0,16,2,4,1,18,0,1,23,55,1,9,13,47,0,2,-1622,0.0,32,2,0,34,0,0,0
13,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,35,0,0,0,0,0,0,0,0,0,2,17,0,1,2,11,0,2,22,54,0,5,12,47,0,0,-2329,0.0,31,0,779,31,0,0,0
14,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,52,35,6,13,1,1,3,11,0,0,0,21,1,2,4,24,0,0,23,62,1,5,13,46,0,0,-4531,0.0,47,0,2181,47,0,0,0
15,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,69,12,3,5,0,0,0,4,0,0,7,23,0,2,7,28,0,2,19,46,0,4,10,37,0,0,-2850,0.0,57,0,0,57,0,0,0
16,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,56,34,5,13,0,1,1,14,0,0,5,25,0,0,3,21,0,2,21,58,0,1,8,50,0,0,-5747,0.0,51,0,3197,51,0,0,0
