day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,125,150,28,58,4,5,15,37,0,3,11,45,5,1,9,51,0,3,28,58,4,5,15,37,0,3,-5350,0.0,107,0,0,107,0,0,0
1,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,48,0,0,0,0,0,0,0,0,0,6,13,0,3,5,16,0,5,26,54,4,0,13,35,0,0,-2072,0.0,41,2,0,43,0,0,0
2,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,83,25,1,10,1,4,0,9,0,0,2,28,0,11,5,30,3,4,27,60,3,4,12,44,0,0,-3572,0.0,71,2,0,73,0,0,0
3,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,63,0,0,0,0,0,0,0,0,0,7,16,0,3,2,30,4,1,27,59,1,0,10,41,0,0,-2950,0.0,59,0,0,59,0,0,0
4,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,23,16,3,7,0,2,0,4,0,0,2,5,0,4,6,6,0,0,30,66,0,2,9,43,0,0,-3442,0.0,17,0,2592,17,0,0,0
5,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,15,102,19,37,0,7,10,26,0,3,0,9,0,1,0,3,0,2,23,54,0,7,10,39,0,3,-200,0.0,4,0,0,4,0,0,0
6,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,27,0,0,0,0,0,0,0,0,0,1,18,0,0,2,5,0,1,22,54,0,0,9,39,0,1,-1693,0.0,24,0,493,24,0,0,0
7,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,35,46,9,14,1,1,3,17,0,1,4,18,4,0,0,9,0,0,30,58,1,1,11,47,0,2,-1650,0.0,33,0,0,33,0,0,0
8,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,31,0,0,0,0,0,0,0,0,0,6,8,0,4,0,10,0,3,30,58,1,0,11,47,0,1,-1773,0.0,28,0,373,28,0,0,0
9,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,42,17,1,3,0,1,3,9,0,0,1,25,2,4,0,7,0,3,29,54,0,1,13,52,0,1,-5271,0.0,34,0,3571,34,0,0,0
10,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,74,74,8,28,3,1,8,25,0,1,6,28,0,2,10,24,1,3,18,45,3,1,14,51,0,2,-3072,0.0,61,2,0,63,0,0,0
11,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,54,0,0,0,0,0,0,0,0,0,4,16,0,5,7,21,0,1,16,43,3,0,11,48,0,0,-4237,0.0,50,0,1737,50,0,0,0
12,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,39,63,11,17,2,3,7,23,0,0,6,18,4,2,4,5,0,0,20,48,5,3,17,57,0,0,-1550,0.0,31,0,0,31,0,0,0
13,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,44,0,0,0,0,0,0,0,0,0,0,18,0,2,5,17,2,0,20,48,5,0,13,56,0,0,-2309,0.0,37,0,459,37,0,0,0
14,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,28,25,3,11,0,3,0,8,0,0,2,8,1,3,0,13,0,1,21,56,2,3,12,56,0,0,-2895,0.0,22,0,1795,22,0,0,0
15,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,67,46,11,8,2,3,5,17,0,0,5,23,2,4,9,22,0,2,25,36,4,3,12,48,0,0,-2883,0.0,57,3,0,60,0,0,0
16,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,82,0,0,0,0,0,0,0,0,0,0,22,2,6,9,35,3,5,25,35,1,0,11,46,0,0,-7868,0.0,74,2,4146,76,0,0,0
17,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,64,87,9,37,1,5,8,25,0,2,1,23,2,1,6,31,0,0,23,56,1,5,13,50,0,2,-2711,0.0,54,1,0,55,0,0,0
18,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,50,0,0,0,0,0,0,0,0,0,8,16,1,1,1,17,0,6,22,56,0,0,12,50,0,0,-3337,0.0,46,0,1037,46,0,0,0
19,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,17,34,7,10,1,1,2,11,2,0,0,6,0,0,0,11,0,0,27,55,1,1,11,53,2,0,-1324,0.0,14,0,624,14,0,0,0
20,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,14,5,0,3,0,0,0,2,0,0,0,6,0,2,2,3,0,1,16,50,1,0,10,38,2,0,-611,0.0,12,1,0,13,0,0,0
21,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,67,30,4,10,0,0,4,12,0,0,13,20,0,3,8,20,3,0,20,60,0,0,14,50,1,0,-8005,0.0,59,1,5044,60,0,0,0
22,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,60,55,15,10,2,3,5,18,0,2,0,10,0,9,5,28,0,8,26,33,2,3,11,43,0,2,-2361,0.0,47,1,0,48,0,0,0
23,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,31,0,0,0,0,0,0,0,0,0,2,17,0,2,5,5,0,0,23,31,1,0,9,42,0,1,-2005,0.0,27,1,644,28,0,0,0
24,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,64,66,10,23,0,6,6,20,1,0,3,24,7,4,11,15,0,0,29,46,0,6,15,52,1,1,-2891,0.0,52,3,258,55,0,0,0
25,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,30,0,0,0,0,0,0,0,0,0,0,10,0,5,2,11,0,2,28,43,0,0,14,50,0,0,-2007,0.0,25,0,757,25,0,0,0
26,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,19,43,2,18,0,1,5,15,0,2,0,6,0,0,0,13,0,0,27,51,0,1,16,53,0,2,-1680,0.0,16,0,880,16,0,0,0
27,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,37,7,1,2,0,1,0,3,0,0,2,16,0,1,4,13,0,1,13,43,0,1,11,38,0,2,-1650,0.0,33,0,0,33,0,0,0
28,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,44,40,10,16,0,1,3,10,0,0,5,15,0,0,0,24,0,0,22,58,0,1,14,47,0,2,-4400,0.0,40,0,2400,40,0,0,0
29,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,90,24,0,13,0,2,2,6,0,1,9,38,0,7,7,26,0,3,13,49,0,2,10,34,0,3,-3961,0.0,79,1,0,80,0,0,0
30,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,61,29,2,11,3,1,4,6,0,2,4,35,2,5,2,11,0,2,14,60,3,1,13,36,0,2,-4443,0.0,51,0,1893,51,0,0,0
31,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,64,33,9,12,0,4,0,7,0,1,5,16,0,3,9,27,2,2,21,54,3,4,9,32,0,1,-2952,0.0,54,2,230,56,0,0,0
32,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,47,11,0,5,0,1,3,2,0,0,6,18,0,5,3,11,3,1,21,57,3,1,9,31,0,0,-3706,0.0,41,1,1645,42,0,0,0
33,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,49,58,7,21,1,2,5,22,0,0,0,18,0,3,6,18,3,1,18,62,3,2,12,43,0,0,-2818,0.0,39,2,846,41,0,0,0
34,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,35,0,0,0,0,0,0,0,0,0,0,6,3,2,6,16,0,2,18,49,1,0,11,37,0,0,-2168,0.0,29,2,696,31,0,0,0
35,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,40,56,7,19,0,2,6,21,1,0,0,17,2,9,0,12,0,0,23,57,1,2,14,52,1,0,-2824,0.0,35,0,1074,35,0,0,0
