day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied A-,num supplied A+,num supplied B-,num supplied B+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests A-,num requests A+,num requests B-,num requests B+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num A- in inventory,num A+ in inventory,num B- in inventory,num B+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D,num mismatches C,num mismatches c,num mismatches E,num mismatches e,num mismatches K
78,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6763948591909945,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1260.6233,21,0,0.0,21,0,0,0,0,0,1,0,1
79,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6730128848950395,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1872.3838,27,0,252.0,27,0,0,0,0,0,0,0,1
80,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6696478204705644,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1560.0,26,0,0.0,26,0,0,0,0,0,0,0,0
81,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6662995813682115,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3040.3838,49,0,100.0,49,0,0,0,0,0,0,0,1
82,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6629680834613705,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1571.1181000000001,26,1,0.0,27,0,0,0,1,0,0,1,0
83,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6596532430440636,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2516.2394999999997,40,0,116.0,40,0,0,0,0,0,1,0,0
84,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6563549768288433,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1440.0,24,0,0.0,24,0,0,0,0,0,0,0,0
85,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.653073201944699,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2007.1181000000001,31,1,136.0,32,0,0,0,1,0,0,1,0
86,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6498078359349755,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1980.5495,33,0,0.0,33,0,0,0,0,1,2,0,0
87,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6465587967553006,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2609.0705,40,0,209.0,40,0,0,0,0,1,0,0,0
88,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6433260027715241,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1560.0,26,0,0.0,26,0,0,0,0,0,0,0,0
89,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6401093727576664,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2688.0,42,0,168.0,42,0,0,0,0,0,0,0,0
90,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6369088258938781,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1621.3516,27,0,0.0,27,0,0,0,1,1,2,0,2
91,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6337242817644086,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2757.0,42,0,237.0,42,0,0,0,0,0,0,0,0
92,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6305556603555866,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1751.0,29,1,0.0,30,0,0,0,0,0,0,0,0
93,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6274028820538087,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2401.0,38,2,99.0,40,0,0,0,0,0,0,0,0
94,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6242658676435396,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1627.3838,26,1,56.0,27,0,0,0,0,0,0,0,1
95,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6211445383053219,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2298.2395,37,0,78.0,37,0,0,0,0,0,1,0,0
96,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6180388156137953,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1620.2395000000001,27,0,0.0,27,0,0,0,0,0,1,0,0
97,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6149486215357263,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1552.0,25,0,52.0,25,0,0,0,0,0,0,0,0
98,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6118738784280476,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1920.6233000000002,32,0,0.0,32,0,0,0,0,0,1,0,1
99,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6088145090359074,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1873.0,30,1,62.0,31,0,0,0,0,0,0,0,0
100,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6057704364907278,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1511.7676000000001,25,1,0.0,26,0,0,0,0,0,0,0,2
101,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.6027415843082742,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2231.0,37,1,0.0,38,0,0,0,0,0,0,0,0
102,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5997278763867329,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1380.0,23,0,0.0,23,0,0,0,0,0,0,0,0
103,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5967292370047992,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1529.9333,25,0,29.0,25,0,0,0,0,1,2,0,1
104,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5937455908197752,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1938.31,19,0,798.0,19,0,0,0,0,1,1,0,0
105,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5907768628656763,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1932.0022999999999,32,1,0.0,33,0,0,0,2,1,2,0,1
106,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5878229785513479,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1772.0454,26,0,210.0,26,0,0,0,1,2,3,0,3
107,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5848838636585911,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1920.0705,32,0,0.0,32,0,0,0,0,1,0,0,0
108,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5819594443402982,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1232.0,19,0,92.0,19,0,0,0,0,0,0,0,0
109,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5790496471185967,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1860.0,31,0,0.0,31,0,0,0,0,0,0,0,0
110,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5761543988830038,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1628.0,22,0,308.0,22,0,0,0,0,0,0,0,0
111,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5732736268885887,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1080.0,18,0,0.0,18,0,0,0,0,0,0,0,0
112,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5704072587541458,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2139.2395,30,0,339.0,30,0,0,0,0,0,1,0,0
113,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.567555222460375,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-780.0,13,0,0.0,13,0,0,0,0,0,0,0,0
114,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5647174463480732,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1584.479,23,0,204.0,23,0,0,0,0,0,2,0,0
115,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5618938591163328,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1260.31,21,0,0.0,21,0,0,0,0,1,1,0,0
116,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5590843898207511,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1306.6578,21,0,46.0,21,0,0,0,1,0,1,0,1
117,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5562889678716474,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1320.0,22,0,0.0,22,0,0,0,0,0,0,0,0
118,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5535075230322891,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-888.0345,14,0,48.0,14,0,0,0,1,0,0,0,0
119,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5507399854171277,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1140.31,19,0,0.0,19,0,0,0,0,1,1,0,0
120,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.547986285490042,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1883.0705,28,0,203.0,28,0,0,0,0,1,0,0,0
121,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5452463540625918,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1200.0,20,0,0.0,20,0,0,0,0,0,0,0,0
122,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5425201222922789,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-832.0,13,0,52.0,13,0,0,0,0,0,0,0,0
123,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5398075216808175,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1631.479,27,1,0.0,28,0,0,0,0,0,2,0,0
124,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5371084840724134,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1536.0,24,0,96.0,24,0,0,0,0,0,0,0,0
125,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5344229416520513,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1631.3838,27,1,0.0,28,0,0,0,0,0,0,0,1
126,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.531750826943791,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1254.0,19,0,114.0,19,0,0,0,0,0,0,0,0
127,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5290920728090721,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1560.0705,26,0,0.0,26,0,0,0,0,1,0,0,0
128,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5264466124450268,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1071.0,17,0,51.0,17,0,0,0,0,0,0,0,0
129,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5238143793828016,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2520.6938,42,0,0.0,42,0,0,0,0,1,1,0,1
130,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5211953074858876,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1914.0,29,0,174.0,29,0,0,0,0,0,0,0,0
131,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5185893309484582,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1260.31,21,0,0.0,21,0,0,0,0,1,1,0,0
132,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5159963842937159,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1704.4542999999999,27,0,84.0,27,0,0,0,0,1,0,0,1
133,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5134164023722473,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2171.3838,36,1,0.0,37,0,0,0,0,0,0,0,1
134,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.510849320360386,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1780.0,28,1,89.0,29,0,0,0,0,0,0,0,0
135,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5082950737585841,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1860.7676000000001,31,0,0.0,31,0,0,0,0,0,0,0,2
136,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5057535983897912,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1581.0,25,0,81.0,25,0,0,0,0,0,0,0,0
137,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.5032248303978422,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1620.0,27,0,0.0,27,0,0,0,0,0,0,0,0
138,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.500708706245853,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1699.8381000000002,27,0,79.0,27,0,0,0,0,1,0,0,2
139,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.4982051627146237,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1105.0,13,0,325.0,13,0,0,0,0,0,0,0,0
140,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.49571413690105054,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1620.3838,27,0,0.0,27,0,0,0,0,0,0,0,1
141,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.4932355662165453,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1628.8381000000002,21,0,368.0,21,0,0,0,0,1,0,0,2
142,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.4907693883854626,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500.0,25,0,0.0,25,0,0,0,0,0,0,0,0
143,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.4883155414435353,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1421.2395000000001,21,0,161.0,21,0,0,0,0,0,1,0,0
144,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.4858739637363176,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1441.1728,24,0,0.0,24,0,0,0,0,1,3,0,1
145,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.483444593917636,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2352.0705,33,0,372.0,33,0,0,0,0,1,0,0,0
146,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.4810273709480478,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1620.0,27,0,0.0,27,0,0,0,0,0,0,0,0
147,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.47862223409330756,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2184.6233,32,0,264.0,32,0,0,0,0,0,1,0,1
148,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.47622912292284103,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500.0,25,0,0.0,25,0,0,0,0,0,0,0,0
149,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.4738479773082268,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1847.31,26,0,287.0,26,0,0,0,0,1,1,0,0
150,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.47147873742168567,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500.0,25,0,0.0,25,0,0,0,0,0,0,0,0
151,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.46912134373457726,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2208.0,34,0,168.0,34,0,0,0,0,0,0,0,0
152,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.46677573701590436,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1320.0,22,0,0.0,22,0,0,0,0,0,0,0,0
153,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.46444185833082485,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2568.0,40,0,168.0,40,0,0,0,0,0,0,0,0
154,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.46211964903917074,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1620.4888,27,0,0.0,27,0,0,0,1,1,0,0,1
155,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.4598090507939749,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2846.2395,42,1,315.0,43,0,0,0,0,0,1,0,0
156,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.457510005540005,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1320.4183,22,0,0.0,22,0,0,0,1,0,0,0,1
157,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.45522245551230495,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2016.0,32,0,96.0,32,0,0,0,0,0,0,0,0
158,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.4529463432347434,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500.0,25,0,0.0,25,0,0,0,0,0,0,0,0
159,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.4506816115185697,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1472.0,23,0,92.0,23,0,0,0,0,0,0,0,0
160,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.4484282034609769,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1440.4183,24,0,0.0,24,0,0,0,1,0,0,0,1
161,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.446186062443672,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1937.0,29,1,186.0,30,0,0,0,0,0,0,0,0
162,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.4439551321314536,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1200.0,20,0,0.0,20,0,0,0,0,0,0,0,0
163,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.4417353564707963,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2420.0,39,0,80.0,39,0,0,0,0,0,0,0,0
164,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.43952667968844233,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1860.0,31,0,0.0,31,0,0,0,0,0,0,0,0
