day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,59,150,22,50,2,5,15,54,0,2,1,25,0,6,5,22,0,0,22,50,2,5,15,54,0,2,-1722,0.0,34,2,0,36,0,0,0
1,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,45,0,0,0,0,0,0,0,0,0,2,16,0,4,6,17,0,0,20,49,0,2,0,53,0,1,-1772,0.0,35,2,0,37,0,0,0
2,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,68,35,6,14,0,2,2,11,0,0,8,23,0,1,6,29,1,0,23,61,0,2,2,62,0,0,-2733,0.0,54,3,0,57,0,0,0
3,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,61,0,0,0,0,0,0,0,0,0,3,19,0,5,5,26,0,3,17,59,0,0,0,60,0,0,-2350,0.0,47,0,0,47,0,0,0
4,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,65,28,3,13,0,4,2,6,0,0,2,26,0,7,2,22,0,6,16,66,0,4,2,62,0,0,-7987,0.0,49,3,5504,52,0,0,0
5,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,21,75,11,25,0,5,8,24,0,2,0,4,1,4,4,8,0,0,20,52,0,5,8,41,0,2,-461,0.0,9,1,0,10,0,0,0
6,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,33,0,0,0,0,0,0,0,0,0,0,10,0,4,3,16,0,0,19,52,0,4,0,40,0,1,-2156,0.0,26,2,834,28,0,0,0
7,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,57,64,11,19,2,6,3,21,1,1,4,24,0,4,0,23,2,0,25,57,2,9,3,51,1,2,-2061,0.0,41,1,0,42,0,0,0
8,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,114,0,0,0,0,0,0,0,0,0,13,50,1,8,11,29,2,0,23,55,1,5,0,50,0,0,-5950,0.0,96,2,1128,98,0,0,0
9,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,103,40,6,15,0,3,1,13,0,2,16,35,1,7,2,28,2,12,27,59,0,4,1,57,0,2,-9971,0.0,88,0,5571,88,0,0,0
10,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,62,31,4,14,0,2,0,11,0,0,3,26,0,1,9,20,1,2,21,48,0,2,0,45,0,0,-2333,0.0,46,3,0,49,0,0,0
11,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,45,21,4,8,0,1,2,3,1,2,0,20,2,3,0,20,0,0,23,52,0,1,2,40,1,2,-3374,0.0,36,0,1574,36,0,0,0
12,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,35,55,15,16,1,2,3,17,0,1,7,20,0,3,1,4,0,0,29,53,1,2,3,44,0,2,-1200,0.0,24,0,0,24,0,0,0
13,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,25,0,0,0,0,0,0,0,0,0,0,9,0,1,6,5,0,4,29,49,0,0,0,43,0,2,-1760,0.0,21,3,677,24,0,0,0
14,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,46,57,5,23,0,2,9,17,1,0,0,21,0,2,4,19,0,0,28,61,0,2,9,48,1,1,-2575,0.0,28,1,1164,29,0,0,0
15,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,44,0,0,0,0,0,0,0,0,0,1,11,0,8,2,20,2,0,24,47,0,0,0,37,0,0,-2634,0.0,41,0,584,41,0,0,0
16,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,50,57,13,21,0,2,7,14,0,0,1,24,0,4,2,11,0,8,33,60,0,2,7,48,0,0,-4309,0.0,39,0,2359,39,0,0,0
17,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,37,9,3,4,0,0,0,2,0,0,3,9,0,5,2,11,0,7,21,48,0,0,0,33,0,0,-1550,0.0,31,0,0,31,0,0,0
18,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,32,45,2,21,0,3,2,17,0,0,5,14,0,2,1,6,0,4,23,65,0,3,2,48,0,0,-2497,0.0,26,0,1197,26,0,0,0
19,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,12,9,1,5,0,0,1,2,0,0,0,2,0,1,0,7,0,2,19,51,0,2,1,35,0,0,-500,0.0,10,0,0,10,0,0,0
20,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,37,36,3,16,2,3,0,10,0,2,3,10,0,5,2,14,0,3,22,66,2,5,0,45,0,2,-3127,0.0,28,1,1716,29,0,0,0
21,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,88,29,5,12,0,1,2,9,0,0,13,23,2,8,12,28,0,2,14,58,1,2,2,40,0,1,-3687,0.0,67,4,293,71,0,0,0
22,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,86,29,4,13,0,0,1,11,0,0,9,37,1,2,10,25,0,2,10,67,0,0,1,46,0,0,-6158,0.0,72,0,2558,72,0,0,0
23,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,65,39,1,16,0,3,2,16,1,0,3,23,2,7,7,22,0,1,6,62,0,3,2,48,1,0,-2822,0.0,50,2,300,52,0,0,0
24,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,56,13,3,6,0,0,1,3,0,0,9,27,0,3,3,14,0,0,9,63,0,0,1,44,0,0,-3288,0.0,45,0,1038,45,0,0,0
25,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,65,47,6,20,1,4,4,12,0,0,0,21,0,11,7,23,2,1,11,67,1,4,4,51,0,0,-3440,0.0,45,2,1168,47,0,0,0
26,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,27,9,2,3,0,1,1,2,0,0,0,12,0,2,4,9,0,0,6,58,0,3,1,44,0,0,-1736,0.0,22,1,625,23,0,0,0
27,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,27,58,5,15,1,7,6,23,1,0,2,12,0,3,0,9,0,1,10,60,1,8,6,56,1,0,-1463,0.0,13,0,813,13,0,0,0
28,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,56,0,0,0,0,0,0,0,0,0,2,16,2,4,2,21,0,9,7,44,0,7,0,40,1,0,-2661,0.0,46,2,339,48,0,0,0
29,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,92,65,13,24,0,5,2,20,0,1,12,31,0,5,6,31,3,4,19,62,0,9,2,57,0,1,-5970,0.0,70,2,2448,72,0,0,0
30,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,87,0,0,0,0,0,0,0,0,0,9,28,4,3,4,35,4,0,15,42,0,4,0,45,0,0,-3617,0.0,68,2,195,70,0,0,0
31,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,123,64,11,28,3,4,2,12,2,2,14,38,3,5,9,50,1,3,19,63,3,4,2,55,2,2,-8051,0.0,93,1,3390,94,0,0,0
32,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,57,0,0,0,0,0,0,0,0,0,2,25,0,4,4,19,0,3,15,52,0,0,0,32,0,0,-2450,0.0,49,0,0,49,0,0,0
33,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,55,59,6,22,3,2,5,20,1,0,5,15,0,8,3,24,0,0,18,72,3,2,5,49,1,0,-4032,0.0,40,2,2010,42,0,0,0
34,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,62,1,0,1,0,0,0,0,0,0,10,29,0,0,0,23,0,0,17,51,1,0,0,32,0,0,-2550,0.0,51,0,0,51,0,0,0
35,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,57,59,13,26,2,4,1,13,0,0,1,19,6,2,9,20,0,0,27,73,2,4,1,42,0,0,-4421,0.0,45,3,2138,48,0,0,0
36,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,68,0,0,0,0,0,0,0,0,0,2,16,0,8,5,35,0,2,19,49,0,2,0,33,0,0,-3022,0.0,60,2,0,62,0,0,0
37,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,73,55,6,23,0,2,9,14,0,1,4,22,1,4,9,31,0,2,25,71,0,2,9,42,0,1,-5692,0.0,56,1,2881,57,0,0,0
38,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,68,11,4,2,1,0,1,3,0,0,9,23,0,8,2,23,0,3,23,52,1,0,1,30,0,0,-2982,0.0,59,1,21,60,0,0,0
39,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,28,43,7,13,0,4,6,13,0,0,1,8,1,0,4,14,0,0,28,62,0,4,6,41,0,0,-2123,0.0,17,3,1240,20,0,0,0
40,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,18,28,6,11,1,1,0,9,0,0,2,9,0,2,2,2,0,1,23,49,1,3,0,39,0,0,-600,0.0,12,0,0,12,0,0,0
41,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,18,14,2,3,0,3,0,5,0,1,1,8,0,3,0,6,0,0,24,50,0,6,0,42,0,1,-1403,0.0,15,0,653,15,0,0,0
42,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,38,53,7,19,0,5,2,19,0,1,3,19,0,4,3,9,0,0,26,48,0,11,2,49,0,1,-1769,0.0,29,3,286,32,0,0,0
