day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,34,150,27,48,6,1,16,49,1,2,5,7,0,8,2,12,0,0,27,48,6,1,16,49,1,2,-1250,0.0,25,0,0,25,0,0,0
1,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,73,0,0,0,0,0,0,0,0,0,7,28,2,8,0,24,0,4,25,46,6,1,14,48,1,0,-2750,0.0,55,0,0,55,0,0,0
2,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,149,27,5,13,0,2,1,5,1,0,18,49,0,14,14,46,0,8,25,55,6,2,11,50,1,0,-5694,0.0,113,4,0,117,0,0,0
3,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,71,12,0,5,0,0,0,7,0,0,6,22,4,6,5,27,0,1,15,51,0,0,7,53,0,0,-2672,0.0,53,2,0,55,0,0,0
4,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,24,30,7,8,1,2,2,10,0,0,0,10,0,3,0,11,0,0,19,53,1,2,8,55,0,0,-2484,0.0,16,0,1684,16,0,0,0
5,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,13,58,10,25,0,4,3,16,0,0,0,2,0,5,0,6,0,0,22,51,0,5,6,38,0,0,-400,0.0,8,0,0,8,0,0,0
6,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,28,0,0,0,0,0,0,0,0,0,1,16,1,2,5,3,0,0,19,50,0,5,6,37,0,0,-1566,0.0,22,0,466,22,0,0,0
7,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,63,54,8,22,0,2,2,20,0,0,4,27,0,8,6,18,0,0,24,60,0,7,6,53,0,0,-2506,0.0,43,1,345,44,0,0,0
8,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,60,0,0,0,0,0,0,0,0,0,2,16,1,3,4,33,0,1,21,52,0,7,3,46,0,0,-2975,0.0,43,1,814,44,0,0,0
9,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,86,45,9,16,2,2,4,12,0,0,11,39,0,2,7,22,2,3,25,63,2,8,4,48,0,0,-7456,0.0,69,1,3995,70,0,0,0
10,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,76,20,6,7,0,1,1,5,0,0,0,38,2,2,11,23,0,0,23,45,0,5,1,37,0,0,-2822,0.0,56,2,0,58,0,0,0
11,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,74,40,4,14,0,1,3,18,0,0,3,27,0,5,10,25,2,2,25,52,0,2,3,49,0,0,-5318,0.0,63,0,2168,63,0,0,0
12,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,43,19,2,8,0,2,0,5,2,0,3,16,0,1,0,20,3,0,21,45,0,2,2,40,2,0,-1522,0.0,30,2,0,32,0,0,0
13,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,18,34,9,8,1,2,2,12,0,0,0,9,0,0,0,9,0,0,29,50,1,2,2,47,2,0,-919,0.0,9,2,447,11,0,0,0
14,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,55,19,3,7,0,0,1,8,0,0,3,26,2,5,3,16,0,0,24,44,0,2,1,48,0,0,-2886,0.0,44,1,675,45,0,0,0
15,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,60,32,2,12,0,2,1,14,0,1,7,29,0,3,0,19,0,2,20,49,0,4,1,57,0,1,-3949,0.0,44,1,1738,45,0,0,0
