day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,85,150,24,52,0,9,11,50,3,1,10,41,2,9,3,20,0,0,24,52,0,9,11,50,3,1,-2833,0.0,56,3,0,59,0,0,0
1,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,87,0,0,0,0,0,0,0,0,0,6,39,2,7,5,27,0,1,20,51,0,5,0,45,0,0,-3544,0.0,70,4,0,74,0,0,0
2,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,116,46,8,25,0,5,1,7,0,0,10,43,1,10,4,45,2,1,26,71,0,5,1,47,0,0,-4600,0.0,92,0,0,92,0,0,0
3,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,76,0,0,0,0,0,0,0,0,0,2,35,0,5,7,26,1,0,21,64,0,0,0,41,0,0,-3650,0.0,73,0,0,73,0,0,0
4,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,46,27,6,8,1,2,0,9,0,1,12,11,2,1,2,18,0,0,24,72,1,2,0,50,0,1,-5488,0.0,36,2,3666,38,0,0,0
5,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,26,62,10,20,1,3,4,24,0,0,3,10,0,0,0,9,0,4,24,53,1,3,4,40,0,1,-700,0.0,14,0,0,14,0,0,0
6,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,43,0,0,0,0,0,0,0,0,0,2,10,2,7,6,14,0,2,22,51,1,2,0,38,0,0,-3018,0.0,33,3,1335,36,0,0,0
7,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,60,74,11,30,1,5,4,21,1,1,2,13,0,7,5,25,5,3,27,58,1,5,4,53,1,1,-2372,0.0,47,2,0,49,0,0,0
8,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,105,0,0,0,0,0,0,0,0,0,8,40,0,8,7,40,0,2,26,58,0,4,0,49,0,0,-5359,0.0,85,1,1098,86,0,0,0
9,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,94,37,7,11,0,3,2,13,1,0,5,42,0,7,7,31,0,2,27,61,0,3,2,56,1,0,-7622,0.0,72,2,4000,74,0,0,0
