day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,39,150,24,55,4,7,15,42,0,3,3,17,2,0,5,12,0,0,24,55,4,7,15,42,0,3,-594,0.0,11,4,0,15,0,0,0
1,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,13,0,0,0,0,0,0,0,0,0,0,4,0,1,1,7,0,0,21,53,1,6,0,41,0,0,-600,0.0,12,0,0,12,0,0,0
2,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,57,29,7,7,0,2,2,11,0,0,1,20,2,9,4,20,1,0,28,60,0,8,2,52,0,0,-2233,0.0,44,3,0,47,0,0,0
3,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,66,0,0,0,0,0,0,0,0,0,7,30,0,2,6,17,0,4,26,57,0,5,0,49,0,0,-2372,0.0,47,2,0,49,0,0,0
4,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,62,32,5,14,0,4,1,8,0,0,5,29,0,4,4,18,0,2,26,65,0,7,1,51,0,0,-7789,0.0,49,0,5339,49,0,0,0
5,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,11,65,17,18,0,7,5,18,0,0,0,1,0,0,0,4,0,6,29,39,0,10,5,37,0,0,-200,0.0,4,0,0,4,0,0,0
6,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,30,0,0,0,0,0,0,0,0,0,0,8,2,2,3,11,2,2,28,38,0,10,0,37,0,0,-1859,0.0,23,3,676,26,0,0,0
7,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,40,65,8,28,3,3,1,21,0,1,0,12,0,3,5,17,2,1,30,60,3,8,1,47,0,1,-1722,0.0,34,2,0,36,0,0,0
8,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,93,0,0,0,0,0,0,0,0,0,5,41,0,10,5,26,2,4,29,60,1,7,0,47,0,0,-5535,0.0,74,3,1802,77,0,0,0
9,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,80,36,3,15,1,1,4,12,0,0,5,39,0,2,0,32,0,2,28,61,1,5,4,51,0,0,-6559,0.0,57,0,3709,57,0,0,0
10,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,80,33,3,16,0,1,2,11,0,0,2,23,4,15,3,29,2,2,14,59,0,1,2,44,0,0,-3411,0.0,68,1,0,69,0,0,0
11,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,42,12,2,5,1,0,2,2,0,0,1,13,0,3,8,14,0,3,13,62,1,0,2,42,0,0,-3560,0.0,33,2,1888,35,0,0,0
12,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,31,72,7,33,1,3,9,16,0,3,1,10,0,0,5,15,0,0,15,69,1,3,9,41,0,3,-655,0.0,12,5,0,17,0,0,0
13,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,48,0,0,0,0,0,0,0,0,0,2,24,0,4,3,13,0,2,13,67,1,0,0,41,0,0,-3040,0.0,38,1,1129,39,0,0,0
14,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,51,58,8,24,2,2,7,14,0,1,0,18,0,4,4,20,0,5,17,78,2,2,7,43,0,1,-2772,0.0,30,2,1250,32,0,0,0
