day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,79,150,20,56,2,6,11,50,2,3,15,28,0,4,4,24,2,2,20,56,2,6,11,50,2,3,-2533,0.0,50,3,0,53,0,0,0
1,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,39,0,0,0,0,0,0,0,0,0,5,14,0,2,5,12,0,1,18,49,0,0,4,49,0,1,-1450,0.0,29,0,0,29,0,0,0
2,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,74,39,6,15,0,2,3,11,0,2,1,26,1,3,5,35,0,3,21,64,0,2,3,58,0,2,-2911,0.0,58,1,0,59,0,0,0
3,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,31,0,0,0,0,0,0,0,0,0,0,16,0,2,0,13,0,0,17,61,0,0,0,56,0,0,-1200,0.0,24,0,0,24,0,0,0
4,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,43,23,7,7,0,4,3,1,0,1,7,11,0,2,2,19,0,2,21,64,0,4,3,57,0,1,-5536,0.0,31,0,3986,31,0,0,0
5,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,40,88,9,37,1,5,5,28,2,1,5,6,0,4,4,13,2,6,22,59,1,5,5,40,2,1,-1283,0.0,25,3,0,28,0,0,0
6,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,35,0,0,0,0,0,0,0,0,0,6,15,0,3,1,8,2,0,20,57,0,0,5,38,0,0,-1992,0.0,25,0,742,25,0,0,0
7,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,51,57,8,27,0,1,3,18,0,0,3,17,0,4,1,26,0,0,24,71,0,1,7,47,0,0,-1700,0.0,34,0,0,34,0,0,0
8,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,68,0,0,0,0,0,0,0,0,0,6,18,2,8,7,20,0,7,21,65,0,0,2,45,0,0,-2990,0.0,56,1,179,57,0,0,0
9,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,45,30,7,9,0,2,1,10,0,1,0,11,4,3,7,19,0,1,24,71,0,2,1,51,0,1,-4397,0.0,31,4,2803,35,0,0,0
10,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,44,45,8,12,1,5,7,11,0,1,1,17,2,0,3,19,0,2,23,48,1,5,7,39,0,1,-1500,0.0,30,0,0,30,0,0,0
11,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,31,6,0,1,0,0,0,4,1,0,2,8,2,3,2,10,0,4,20,49,0,0,3,43,1,0,-2698,0.0,25,1,1437,26,0,0,0
12,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,31,80,8,29,2,6,2,33,0,0,0,12,0,2,4,9,0,4,23,51,2,6,5,58,0,0,-761,0.0,15,1,0,16,0,0,0
13,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,29,0,0,0,0,0,0,0,0,0,2,15,0,4,0,8,0,0,21,49,1,0,0,58,0,0,-1841,0.0,25,0,591,25,0,0,0
14,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,46,43,7,15,0,1,0,19,1,0,1,24,0,5,4,11,1,0,23,57,1,1,0,67,1,0,-3027,0.0,35,1,1266,36,0,0,0
15,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,53,0,0,0,0,0,0,0,0,0,1,15,3,2,3,23,2,4,15,45,0,0,0,56,1,0,-2397,0.0,44,2,175,46,0,0,0
16,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,52,45,9,15,0,1,2,15,1,2,2,17,2,0,5,26,0,0,21,56,0,1,2,67,1,2,-4726,0.0,34,0,3026,34,0,0,0
17,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,29,31,1,17,1,3,1,8,0,0,0,8,3,0,4,14,0,0,17,47,1,3,1,42,0,0,-1061,0.0,21,1,0,22,0,0,0
