day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,117,150,27,58,6,3,12,41,0,3,9,51,1,7,7,36,0,6,27,58,6,3,12,41,0,3,-3722,0.0,74,2,0,76,0,0,0
1,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,98,0,0,0,0,0,0,0,0,0,5,35,2,4,11,36,0,5,20,53,0,1,0,33,0,0,-4011,0.0,80,1,0,81,0,0,0
2,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,171,61,11,24,1,1,5,18,0,1,13,56,4,7,21,63,2,5,21,72,1,1,5,49,0,1,-6772,0.0,135,2,0,137,0,0,0
3,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,101,0,0,0,0,0,0,0,0,0,5,39,4,5,8,36,2,2,10,63,0,0,0,41,0,0,-4322,0.0,86,2,0,88,0,0,0
4,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,58,51,4,24,0,6,1,15,0,1,0,34,0,1,4,19,0,0,8,83,0,6,1,51,0,1,-5288,0.0,46,4,2944,50,0,0,0
5,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,17,16,3,5,0,1,0,6,0,1,3,3,0,6,2,3,0,0,9,53,0,3,0,39,0,1,-700,0.0,14,0,0,14,0,0,0
6,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,22,32,3,10,2,3,5,9,0,0,0,8,0,1,2,9,2,0,11,62,2,5,5,48,0,1,-1265,0.0,7,2,893,9,0,0,0
7,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,41,42,8,12,1,4,4,12,0,1,0,21,0,4,1,12,0,3,14,51,3,7,4,42,0,2,-1461,0.0,29,1,0,30,0,0,0
8,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,51,1,0,1,0,0,0,0,0,0,6,24,0,2,3,12,1,3,12,49,2,6,0,42,0,1,-3546,0.0,39,1,1585,40,0,0,0
9,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,46,76,14,31,1,4,7,16,0,3,2,19,0,4,4,15,0,2,26,59,1,10,7,43,0,3,-1790,0.0,28,1,379,29,0,0,0
