day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,26,51,2,9,9,48,1,2,0,0,0,0,0,0,0,0
1,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,15,6,1,3,0,0,0,2,0,0,1,6,0,0,0,7,1,0,27,53,2,6,9,50,1,2,-33,0,3,0,3,0,0,0
2,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,34,7,1,2,1,0,0,3,0,0,6,13,3,0,2,5,3,2,27,52,1,5,7,50,0,2,-133,2,3,0,5,0,0,0
3,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,36,29,3,10,0,0,5,10,0,1,4,9,2,0,4,16,0,1,28,54,0,0,5,56,0,1,-305,5,5,0,10,0,0,0
4,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,40,15,3,5,0,1,1,5,0,0,2,11,0,4,5,18,0,0,22,48,0,1,1,55,0,0,-233,4,3,0,7,0,0,0
5,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,82,45,8,15,2,3,4,12,0,1,7,21,2,10,5,34,1,2,17,53,2,3,4,57,0,1,-283,5,3,0,8,0,0,0
6,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,118,63,9,34,0,5,1,14,0,0,7,48,2,3,9,45,0,4,9,68,0,5,1,40,0,0,-338,5,8,0,13,0,0,0
7,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,37,132,16,49,5,10,7,43,0,2,2,17,0,7,2,7,2,0,16,56,5,10,7,45,0,2,-321,4,11,0,15,0,0,0
8,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,55,0,0,0,0,0,0,0,0,0,3,22,0,5,3,20,0,2,10,49,2,2,4,37,0,0,-66,0,6,0,6,0,0,0
9,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,39,98,20,33,0,6,6,32,0,1,2,11,6,4,1,12,0,3,20,64,0,6,6,53,0,1,-172,3,2,0,5,0,0,0
