day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,25,49,2,8,10,52,0,2,0,0,0,0,0,0,0,0
1,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,12,8,1,5,0,0,0,2,0,0,4,5,0,0,0,1,0,2,25,53,2,5,9,54,0,2,-44,0,4,0,4,0,0,0
2,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,51,4,1,0,0,1,0,2,0,0,0,23,1,4,2,21,0,0,25,52,2,1,4,56,0,2,0,0,0,0,0,0,0,0
3,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,46,38,7,17,0,1,4,9,0,0,10,10,0,2,4,20,0,0,24,63,0,1,4,55,0,0,-911,18,1,0,19,0,0,0
4,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,84,0,0,0,0,0,0,0,0,0,5,27,0,3,6,43,0,0,19,59,0,0,1,49,0,0,-1361,27,1,0,28,0,0,0
5,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,83,64,11,25,2,4,4,15,2,1,6,37,0,9,3,26,1,1,22,71,2,4,4,44,2,1,-2133,42,3,0,45,0,0,0
6,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,75,0,0,0,0,0,0,0,0,0,6,27,5,3,6,20,2,6,17,60,0,0,0,31,0,0,-2050,41,0,0,41,0,0,0
7,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,41,73,10,30,1,7,5,19,0,1,2,14,0,2,2,18,0,3,19,79,1,7,5,38,0,1,-2255,44,5,0,49,0,0,0
8,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,50,0,0,0,0,0,0,0,0,0,7,15,0,2,1,20,2,3,12,75,0,0,0,35,0,0,-672,13,2,0,15,0,0,0
9,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,47,50,6,22,0,2,3,16,0,1,3,10,0,4,4,22,1,3,12,88,0,2,3,44,0,1,-1411,28,1,0,29,0,0,0
10,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,52,0,0,0,0,0,0,0,0,0,8,13,0,5,3,17,0,6,8,84,0,0,0,40,0,0,-1461,29,1,0,30,0,0,0
11,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,29,46,9,20,0,1,4,12,0,0,5,15,0,3,0,6,0,0,9,90,0,1,4,46,0,0,-1211,24,1,0,25,0,0,0
12,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,57,0,0,0,0,0,0,0,0,0,2,14,2,2,2,35,0,0,6,85,0,0,2,44,0,0,-800,16,0,0,16,0,0,0
13,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,41,52,12,17,2,4,4,12,0,1,5,18,1,3,0,14,0,0,12,78,2,4,4,49,0,1,-900,18,0,0,18,0,0,0
14,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,38,0,0,0,0,0,0,0,0,0,9,10,0,2,0,17,0,0,11,70,0,0,0,44,0,0,-800,16,0,0,16,0,0,0
15,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,19,42,6,21,0,2,2,11,0,0,2,4,0,0,0,11,0,2,14,83,0,2,2,49,0,0,-1050,21,0,0,21,0,0,0
16,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,61,0,0,0,0,0,0,0,0,0,2,11,0,9,9,24,0,6,12,82,0,0,2,46,0,0,-572,11,2,0,13,0,0,0
17,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,35,31,5,15,0,1,1,9,0,0,3,12,0,6,2,8,1,3,13,90,0,1,1,45,0,0,-1911,38,1,0,39,0,0,0
18,True,reg_42,request_scratch,cau100_afr0_asi0_42,regional_42,50,150,1825,70,0,0.98,0.01,0.42805066795449304,0.001,0.5,50,64,0,0,0,0,0,0,0,0,0,1,17,0,10,3,32,0,1,9,84,0,0,0,42,0,0,-1022,20,2,0,22,0,0,0
