day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,59,5,12,12,40,0,5,0,0,0,0,0,0,0,0
1,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,13,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,0,0,17,59,5,12,12,40,0,5,0,0,0,0,0,0,0,0
2,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,51,13,3,4,0,1,1,3,0,1,2,17,0,8,6,18,0,0,19,62,2,10,13,39,0,5,-55,0,5,0,5,0,0,0
3,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,93,34,3,8,0,4,4,15,0,0,11,22,3,8,8,34,4,3,14,65,0,4,4,53,0,0,-383,7,3,0,10,0,0,0
4,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,61,43,7,23,2,2,3,4,1,1,8,20,0,6,2,25,0,0,7,63,2,2,3,48,1,1,-1938,37,8,0,45,0,0,0
5,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,98,54,9,21,0,1,6,15,1,1,2,29,0,14,6,40,2,5,9,62,0,1,6,43,1,1,-172,3,2,0,5,0,0,0
6,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,154,71,11,24,2,7,6,20,0,1,15,33,0,12,9,82,0,3,11,43,2,7,6,46,0,1,-1066,20,6,0,26,0,0,0
7,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,54,150,18,49,5,11,17,47,0,3,7,22,1,2,8,14,0,0,18,49,5,11,17,47,0,3,-1999,38,9,0,47,0,0,0
8,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,55,0,0,0,0,0,0,0,0,0,0,18,0,7,2,25,1,2,15,40,0,0,1,44,0,0,-233,4,3,0,7,0,0,0
9,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,55,85,15,31,3,4,8,20,0,4,5,9,0,6,9,25,0,1,16,58,3,4,8,57,0,4,-1011,20,1,0,21,0,0,0
10,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,54,0,0,0,0,0,0,0,0,0,3,23,0,7,6,13,0,2,7,53,0,0,0,50,0,0,-794,15,4,0,19,0,0,0
11,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,50,81,16,28,2,6,6,22,0,1,3,32,0,0,0,12,0,3,16,63,2,6,6,56,0,1,-716,13,6,0,19,0,0,0
12,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,54,0,0,0,0,0,0,0,0,0,3,31,0,4,1,15,0,0,12,55,0,0,0,49,0,0,-800,16,0,0,16,0,0,0
13,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,50,64,10,28,1,5,5,15,0,0,1,18,1,5,5,16,2,2,10,74,1,5,5,55,0,0,-1200,24,0,0,24,0,0,0
14,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,73,1,0,0,0,0,0,1,0,0,6,28,3,6,2,26,0,2,0,59,0,0,0,48,0,0,-344,6,4,0,10,0,0,0
15,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,55,115,17,47,3,4,6,36,1,1,2,22,0,4,4,16,1,6,17,56,3,4,6,61,1,1,-55,0,5,0,5,0,0,0
16,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,67,0,0,0,0,0,0,0,0,0,0,17,2,6,10,24,3,5,1,50,0,0,0,55,0,0,-633,12,3,0,15,0,0,0
17,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,1825,70,0,0.98,0.01,0.6411706960735924,0.001,0.5,50,65,111,14,46,1,9,9,30,1,1,11,7,0,8,10,24,1,4,14,47,1,9,9,68,1,1,-165,0,15,0,15,0,0,0
