day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,54,7,9,6,47,1,1,0,0,0,0,0,0,0,0
1,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,26,1,0,0,0,0,0,1,0,0,2,4,0,5,5,10,0,0,25,54,7,8,6,48,1,1,-11,0,1,0,1,0,0,0
2,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,39,21,0,7,1,2,2,9,0,0,0,12,0,5,7,14,0,1,24,60,8,2,2,53,0,0,-233,4,3,0,7,0,0,0
3,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,71,8,0,4,0,0,0,4,0,0,3,16,1,6,9,36,0,0,22,59,0,0,0,53,0,0,-877,16,7,0,23,0,0,0
4,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,63,48,6,15,0,3,8,14,2,0,8,10,1,5,2,37,0,0,16,59,0,3,8,54,2,0,-1605,31,5,0,36,0,0,0
5,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,114,0,0,0,0,0,0,0,0,0,12,36,0,7,13,40,4,2,12,53,0,2,1,51,0,0,-2011,40,1,0,41,0,0,0
6,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,76,82,15,28,2,10,6,21,0,0,8,18,0,7,10,29,0,4,15,61,2,10,6,56,0,0,-3249,63,9,0,72,0,0,0
7,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,56,0,0,0,0,0,0,0,0,0,6,19,0,10,0,20,1,0,7,47,0,0,0,48,0,0,-1433,28,3,0,31,0,0,0
8,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,42,76,12,26,1,2,3,31,0,1,5,17,0,2,1,14,2,1,12,59,1,2,3,72,0,1,-1411,28,1,0,29,0,0,0
9,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,65,0,0,0,0,0,0,0,0,0,3,21,1,4,4,32,0,0,11,57,1,0,0,69,0,0,-1511,30,1,0,31,0,0,0
10,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,49,32,4,12,0,1,2,13,0,0,2,25,0,7,4,11,0,0,8,64,0,1,2,75,0,0,-2261,45,1,0,46,0,0,0
11,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,64,0,0,0,0,0,0,0,0,0,5,11,1,0,4,35,0,8,4,58,0,0,0,71,0,0,-1611,32,1,0,33,0,0,0
12,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,33,71,11,30,1,2,4,20,2,1,5,8,0,3,4,13,0,0,11,54,1,2,4,75,2,1,-511,10,1,0,11,0,0,0
13,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,55,0,0,0,0,0,0,0,0,0,3,21,0,3,3,21,0,4,10,50,0,0,0,74,0,0,-861,17,1,0,18,0,0,0
14,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,46,39,3,14,0,2,5,14,0,1,1,19,0,5,7,14,0,0,6,59,0,2,5,77,0,1,-1611,32,1,0,33,0,0,0
15,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,63,0,0,0,0,0,0,0,0,0,6,17,2,1,3,33,0,1,1,56,0,0,0,75,0,0,-1411,28,1,0,29,0,0,0
16,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,1825,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,31,73,11,34,1,3,3,19,0,2,3,9,1,0,9,9,0,0,11,50,1,3,3,80,0,2,-455,8,5,0,13,0,0,0
