day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,1825,70,0,0.98,0.01,0.8681255332467198,0.001,0.5,50,5,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,21,50,3,21,13,40,2,0,0,0,0,0,0,0,0,0
1,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,1825,70,0,0.98,0.01,0.8681255332467198,0.001,0.5,50,29,5,2,1,0,0,0,2,0,0,2,15,0,1,2,7,0,2,22,51,2,21,12,42,0,0,0,0,0,0,0,0,0,0
2,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,1825,70,0,0.98,0.01,0.8681255332467198,0.001,0.5,50,48,21,7,8,0,1,0,5,0,0,3,19,0,6,1,19,0,0,23,56,0,15,7,44,0,0,-161,3,1,0,4,0,0,0
3,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,1825,70,0,0.98,0.01,0.8681255332467198,0.001,0.5,50,100,25,2,7,0,1,4,10,0,1,11,33,3,8,2,38,0,5,16,54,0,5,4,49,0,1,-405,7,5,0,12,0,0,0
4,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,1825,70,0,0.98,0.01,0.8681255332467198,0.001,0.5,50,61,96,21,34,0,2,5,32,1,1,1,30,0,4,10,10,1,5,21,54,0,2,5,49,1,1,-422,8,2,0,10,0,0,0
5,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,1825,70,0,0.98,0.01,0.8681255332467198,0.001,0.5,50,99,0,0,0,0,0,0,0,0,0,5,43,0,4,4,42,1,0,6,37,0,0,0,39,0,0,-555,10,5,0,15,0,0,0
6,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,1825,70,0,0.98,0.01,0.8681255332467198,0.001,0.5,50,87,150,23,45,1,9,19,51,0,2,15,27,0,8,8,29,0,0,23,45,1,9,19,51,0,2,-894,17,4,0,21,0,0,0
7,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,1825,70,0,0.98,0.01,0.8681255332467198,0.001,0.5,50,65,6,0,2,1,0,0,3,0,0,3,26,3,5,0,28,0,0,3,26,1,0,6,42,0,0,-494,9,4,0,13,0,0,0
8,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,1825,70,0,0.98,0.01,0.8681255332467198,0.001,0.5,50,47,129,15,49,3,18,1,41,2,0,0,8,5,2,4,28,0,0,15,49,3,18,1,59,2,0,-283,5,3,0,8,0,0,0
9,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,1825,70,0,0.98,0.01,0.8681255332467198,0.001,0.5,50,54,0,0,0,0,0,0,0,0,0,3,22,0,7,4,16,2,0,6,41,0,7,0,49,0,0,-304,3,14,0,17,0,0,0
