day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21,51,4,6,6,55,1,0,-11,0,1,0,1,0,0,0
1,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,11,8,0,5,0,0,1,2,0,0,0,3,0,0,0,6,0,2,21,56,4,5,7,57,0,0,0,0,0,0,0,0,0,0
2,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,50,3,0,1,0,0,0,2,0,0,4,21,0,2,6,15,0,2,19,56,2,0,6,59,0,0,-55,0,5,0,5,0,0,0
3,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,70,36,8,12,0,0,2,13,0,1,4,26,2,2,7,25,1,3,21,64,0,0,2,59,0,1,-972,19,2,0,21,0,0,0
4,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,77,15,1,5,0,2,2,5,0,0,2,20,2,8,2,39,0,4,6,58,0,2,2,52,0,0,-1455,28,5,0,33,0,0,0
5,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,69,76,10,28,3,3,3,28,0,1,6,22,0,4,11,25,0,1,10,53,3,3,3,67,0,1,-1083,21,3,0,24,0,0,0
6,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,105,0,0,0,0,0,0,0,0,0,12,31,0,6,14,37,0,5,2,42,0,0,0,57,0,0,-1555,30,5,0,35,0,0,0
7,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,47,128,20,48,1,6,6,43,0,4,0,22,0,0,1,24,0,0,20,48,1,6,6,65,0,4,-1443,26,13,0,39,0,0,0
8,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,73,0,0,0,0,0,0,0,0,0,5,34,0,4,8,19,1,2,17,44,0,0,1,60,0,0,-972,19,2,0,21,0,0,0
9,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,94,65,10,20,1,8,9,17,0,0,8,31,0,8,7,36,0,4,18,51,1,8,9,63,0,0,-1833,36,3,0,39,0,0,0
10,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,71,7,1,0,0,0,2,4,0,0,2,26,0,3,12,28,0,0,6,40,0,0,4,56,0,0,-2172,43,2,0,45,0,0,0
11,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,49,89,18,33,1,5,7,23,1,1,0,25,1,2,5,15,0,1,18,43,1,5,7,70,1,1,-1122,22,2,0,24,0,0,0
12,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,57,0,0,0,0,0,0,0,0,0,0,12,3,13,0,27,1,1,13,35,0,1,4,67,0,0,-1172,23,2,0,25,0,0,0
13,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,53,63,8,29,2,4,5,14,0,1,4,22,0,8,3,12,0,4,12,56,2,4,5,70,0,1,-1211,24,1,0,25,0,0,0
14,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,50,0,0,0,0,0,0,0,0,0,1,14,0,4,3,23,1,4,2,50,0,0,0,65,0,0,-1000,20,0,0,20,0,0,0
15,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,26,70,11,29,1,1,7,21,0,0,4,12,0,0,4,4,0,2,11,53,1,1,7,77,0,0,-672,13,2,0,15,0,0,0
16,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,62,0,0,0,0,0,0,0,0,0,6,16,2,3,2,29,3,1,9,51,0,0,0,73,0,0,-450,9,0,0,9,0,0,0
17,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,45,48,10,20,2,4,2,10,0,0,1,19,0,1,2,18,0,4,13,60,2,4,2,69,0,0,-1572,31,2,0,33,0,0,0
18,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,41,0,0,0,0,0,0,0,0,0,4,15,0,1,6,15,0,0,5,56,0,0,0,57,0,0,-672,13,2,0,15,0,0,0
19,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,46,68,10,21,0,8,6,22,0,1,5,23,0,6,0,12,0,0,10,53,0,8,6,72,0,1,-316,5,6,0,11,0,0,0
20,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,63,0,0,0,0,0,0,0,0,0,6,23,1,2,6,23,0,2,7,49,0,0,3,66,0,0,-1105,21,5,0,26,0,0,0
21,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,61,74,13,25,4,3,6,23,0,0,7,15,2,4,8,20,4,1,13,48,4,3,6,76,0,0,-766,14,6,0,20,0,0,0
22,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,53,0,0,0,0,0,0,0,0,0,13,15,0,3,5,12,0,5,4,40,0,0,0,71,0,0,-1355,26,5,0,31,0,0,0
23,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,53,81,15,32,1,2,7,24,0,0,3,25,0,7,4,14,0,0,15,45,1,2,7,80,0,0,-405,7,5,0,12,0,0,0
24,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,39,0,0,0,0,0,0,0,0,0,1,15,0,3,4,16,0,0,5,38,0,0,2,74,0,0,-1122,22,2,0,24,0,0,0
25,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,1825,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,42,55,4,26,0,5,3,16,1,0,3,13,2,7,4,10,2,1,4,53,0,5,3,84,1,0,-783,15,3,0,18,0,0,0
