day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,1825,70,0,0.98,0.01,0.6157803365090782,0.001,0.5,50,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,24,67,0,5,12,39,0,1,0,0,0,0,0,0,0,0
1,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,1825,70,0,0.98,0.01,0.6157803365090782,0.001,0.5,50,8,5,2,3,0,0,0,0,0,0,0,1,0,3,0,4,0,0,25,69,0,4,12,39,0,1,-150,3,0,0,3,0,0,0
2,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,1825,70,0,0.98,0.01,0.6157803365090782,0.001,0.5,50,34,0,0,0,0,0,0,0,0,0,4,9,0,1,7,13,0,0,24,69,0,4,12,37,0,0,-200,4,0,0,4,0,0,0
3,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,1825,70,0,0.98,0.01,0.6157803365090782,0.001,0.5,50,39,22,0,7,0,1,2,10,0,2,4,12,0,6,4,10,0,3,21,72,0,3,11,41,0,2,-822,16,2,0,18,0,0,0
4,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,1825,70,0,0.98,0.01,0.6157803365090782,0.001,0.5,50,85,7,0,1,0,2,0,4,0,0,4,23,0,5,10,34,2,7,14,68,0,2,3,44,0,0,-672,13,2,0,15,0,0,0
5,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,1825,70,0,0.98,0.01,0.6157803365090782,0.001,0.5,50,82,81,12,30,2,3,5,28,1,0,6,30,3,6,9,28,0,0,12,71,2,3,5,51,1,0,-966,18,6,0,24,0,0,0
6,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,1825,70,0,0.98,0.01,0.6157803365090782,0.001,0.5,50,123,14,2,11,0,0,0,1,0,0,3,58,2,9,6,39,0,6,2,54,0,0,0,36,0,0,-783,15,3,0,18,0,0,0
7,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,1825,70,0,0.98,0.01,0.6157803365090782,0.001,0.5,50,49,150,24,64,0,8,10,37,0,7,8,24,0,4,1,9,0,3,24,64,0,8,10,37,0,7,-1638,31,8,0,39,0,0,0
8,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,1825,70,0,0.98,0.01,0.6157803365090782,0.001,0.5,50,52,0,0,0,0,0,0,0,0,0,2,19,1,1,5,22,0,2,17,59,0,7,5,32,0,0,-972,19,2,0,21,0,0,0
9,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,1825,70,0,0.98,0.01,0.6157803365090782,0.001,0.5,50,46,57,9,21,0,6,1,18,0,2,0,16,2,3,6,19,0,0,20,77,0,7,4,40,0,2,-1316,25,6,0,31,0,0,0
