day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,46,0,3,14,57,0,1,-50,1,0,0,1,0,0,0
1,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,10,5,1,2,0,1,0,1,0,0,0,3,0,0,0,7,0,0,26,47,0,4,14,58,0,1,0,0,0,0,0,0,0,0
2,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,22,0,0,0,0,0,0,0,0,0,2,12,2,2,0,3,0,1,26,44,0,4,14,56,0,1,-250,5,0,0,5,0,0,0
3,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,91,19,3,4,1,3,3,4,1,0,3,41,2,5,9,24,0,7,27,42,1,4,16,59,1,0,-433,8,3,0,11,0,0,0
4,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,91,53,8,18,0,3,5,19,0,0,2,36,0,9,4,38,2,0,19,47,0,3,5,65,0,0,-1361,27,1,0,28,0,0,0
5,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,59,30,5,6,2,4,3,10,0,0,3,17,0,5,6,24,0,4,9,39,2,4,3,52,0,0,-1583,31,3,0,34,0,0,0
6,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,203,73,13,19,1,6,5,28,0,1,13,77,0,21,15,70,4,3,13,37,1,6,5,71,0,1,-583,11,3,0,14,0,0,0
7,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,67,150,19,54,1,14,10,50,1,1,6,29,4,11,4,13,0,0,19,54,1,14,10,50,1,1,-3582,69,12,0,81,0,0,0
8,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,38,0,0,0,0,0,0,0,0,0,1,13,5,2,0,13,0,4,4,49,0,1,1,40,0,0,-633,12,3,0,15,0,0,0
9,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,76,80,10,32,4,4,6,19,2,3,7,26,3,3,7,29,1,0,10,73,4,4,6,48,2,3,-672,13,2,0,15,0,0,0
10,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,39,0,0,0,0,0,0,0,0,0,2,16,2,3,1,14,0,1,5,62,0,0,0,34,0,0,-1405,27,5,0,32,0,0,0
11,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,73,84,13,26,1,6,10,27,0,1,7,30,0,2,2,26,0,6,13,66,1,6,10,53,0,1,-233,4,3,0,7,0,0,0
12,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,61,0,0,0,0,0,0,0,0,0,5,13,3,2,6,25,0,7,1,52,0,0,0,46,0,0,-1111,22,1,0,23,0,0,0
13,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,82,111,16,36,3,8,7,39,1,1,1,33,0,7,8,30,1,2,16,55,3,8,7,59,1,1,-149,1,9,0,10,0,0,0
14,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,43,0,0,0,0,0,0,0,0,0,5,15,0,3,2,14,2,2,2,43,0,0,0,44,0,0,-1105,21,5,0,26,0,0,0
15,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,47,103,18,44,2,8,9,20,0,2,1,25,1,3,0,14,0,3,18,62,2,8,9,49,0,2,-94,1,4,0,5,0,0,0
16,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,67,0,0,0,0,0,0,0,0,0,3,24,2,2,4,30,0,2,12,56,0,0,2,42,0,0,-461,9,1,0,10,0,0,0
17,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,1825,70,0,0.98,0.01,0.6542558123199923,0.001,0.5,50,69,83,16,22,5,2,6,32,0,0,10,27,1,5,6,17,0,3,16,60,5,2,6,61,0,0,-1133,22,3,0,25,0,0,0
