day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,55,4,7,13,45,0,0,0,0,0,0,0,0,0,0
1,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,7,5,2,1,0,0,0,2,0,0,1,1,0,3,1,1,0,0,24,56,4,6,13,47,0,0,0,0,0,0,0,0,0,0
2,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,37,2,0,0,0,0,1,1,0,0,0,13,0,4,3,17,0,0,23,55,3,4,13,47,0,0,0,0,0,0,0,0,0,0
3,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,74,34,2,15,1,1,0,15,0,0,5,21,1,4,5,38,0,0,20,62,1,1,7,57,0,0,-322,6,2,0,8,0,0,0
4,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,82,23,5,8,1,0,0,9,0,0,3,23,0,1,7,47,0,1,9,56,1,0,0,52,0,0,-1061,21,1,0,22,0,0,0
5,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,90,93,15,36,2,3,8,25,1,3,6,30,1,5,5,36,2,5,15,51,2,3,8,50,1,3,-255,4,5,0,9,0,0,0
6,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,106,56,3,32,1,3,2,14,0,1,10,40,1,7,7,34,0,7,3,54,1,3,2,39,0,1,-255,4,5,0,9,0,0,0
7,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,59,150,20,55,2,6,19,46,0,2,1,14,0,2,8,25,4,5,20,55,2,6,19,46,0,2,-238,3,8,0,11,0,0,0
8,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,39,0,0,0,0,0,0,0,0,0,2,17,0,5,4,11,0,0,9,49,0,0,3,33,0,0,-216,3,6,0,9,0,0,0
9,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,44,86,17,29,2,4,7,25,0,2,2,9,1,3,5,19,0,5,20,65,2,4,7,50,0,2,-483,9,3,0,12,0,0,0
10,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,61,0,0,0,0,0,0,0,0,0,0,26,0,1,6,28,0,0,12,57,0,0,6,38,0,0,-416,7,6,0,13,0,0,0
11,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,36,87,12,31,3,3,4,33,1,0,1,23,0,4,1,4,0,3,12,72,3,3,4,55,1,0,-594,11,4,0,15,0,0,0
12,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,50,0,0,0,0,0,0,0,0,0,4,16,0,6,2,21,0,1,5,68,0,0,0,45,0,0,-200,4,0,0,4,0,0,0
13,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,59,76,10,30,1,4,4,25,0,2,3,21,0,4,2,28,0,1,10,73,1,4,4,56,0,2,-322,6,2,0,8,0,0,0
14,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,50,0,0,0,0,0,0,0,0,0,2,18,0,4,0,26,0,0,0,58,0,0,0,40,0,0,-372,7,2,0,9,0,0,0
15,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,65,102,13,51,1,2,6,28,1,0,1,31,0,7,3,21,2,0,13,84,1,2,6,43,1,0,0,0,0,0,0,0,0,0
16,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,64,0,0,0,0,0,0,0,0,0,1,29,4,4,0,26,0,0,0,68,0,0,0,32,0,0,-794,15,4,0,19,0,0,0
17,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,59,114,18,51,1,4,6,32,0,2,3,32,3,4,2,15,0,0,18,86,1,4,6,33,0,2,-44,0,4,0,4,0,0,0
18,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,67,0,0,0,0,0,0,0,0,0,4,26,0,4,4,27,0,2,8,76,0,0,0,24,0,0,-883,17,3,0,20,0,0,0
19,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,31,103,14,40,2,9,5,32,0,1,2,11,0,1,7,10,0,0,14,87,2,9,5,32,0,1,-344,6,4,0,10,0,0,0
20,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,41,0,0,0,0,0,0,0,0,0,5,19,1,1,1,13,0,1,9,84,0,0,1,29,0,0,-255,4,5,0,9,0,0,0
21,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,48,59,11,17,0,7,4,19,0,1,5,18,0,3,7,15,0,0,12,92,0,7,4,34,0,1,-461,9,1,0,10,0,0,0
22,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,76,0,0,0,0,0,0,0,0,0,6,33,0,7,1,27,0,2,5,83,0,0,0,27,0,0,-672,13,2,0,15,0,0,0
23,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,58,101,21,36,2,3,6,32,0,1,2,28,0,6,2,19,0,1,21,85,2,3,6,32,0,1,-511,10,1,0,11,0,0,0
24,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,65,0,0,0,0,0,0,0,0,0,4,19,1,0,2,30,0,9,12,68,0,0,0,20,0,0,-411,8,1,0,9,0,0,0
25,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,45,102,19,31,2,7,6,36,0,1,6,11,2,1,3,19,0,3,19,74,2,7,6,41,0,1,-661,13,1,0,14,0,0,0
26,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,1825,70,0,0.98,0.01,0.7690223892601038,0.001,0.5,50,39,0,0,0,0,0,0,0,0,0,5,10,0,4,3,16,1,0,13,66,0,0,0,33,0,0,-383,7,3,0,10,0,0,0
