day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,53,150,19,53,2,13,13,50,0,0,3,14,2,4,2,26,2,0,19,53,2,13,13,50,0,0,-588,0.0,10,8,0,18,0,0,0
1,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,33,0,0,0,0,0,0,0,0,0,4,15,0,0,1,11,2,0,1,49,0,7,6,44,0,0,-922,0.0,18,2,0,20,0,0,0
2,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,95,58,11,24,0,0,1,22,0,0,8,39,2,6,2,27,0,11,11,68,0,4,3,64,0,0,-3050,0.0,61,0,0,61,0,0,0
3,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,32,0,0,0,0,0,0,0,0,0,0,9,3,0,1,14,0,5,0,59,0,0,0,57,0,0,-1300,0.0,26,0,0,26,0,0,0
4,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,38,40,6,19,0,4,1,10,0,0,4,17,1,3,2,6,0,5,6,75,0,4,1,64,0,0,-3283,0.0,20,1,2272,21,0,0,0
5,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,32,44,10,17,1,2,5,9,0,0,3,8,0,1,1,14,0,5,10,60,1,3,5,41,0,0,-600,0.0,12,0,0,12,0,0,0
6,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,49,18,2,6,1,0,2,7,0,0,5,20,0,0,2,18,0,4,5,62,1,0,5,45,0,0,-3271,0.0,31,0,1721,31,0,0,0
7,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,38,69,7,30,0,4,5,22,1,0,0,18,0,2,2,10,2,4,7,72,0,4,5,48,1,0,-861,0.0,17,1,0,18,0,0,0
8,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,43,0,0,0,0,0,0,0,0,0,0,16,0,9,6,12,0,0,0,68,0,0,2,46,0,0,-2491,0.0,33,1,830,34,0,0,0
9,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,52,59,11,25,1,4,5,12,0,1,2,19,2,14,2,11,0,2,11,78,1,4,5,50,0,1,-2023,0.0,20,0,1023,20,0,0,0
