day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,70,150,22,71,2,7,8,37,2,1,9,21,0,5,1,30,2,2,22,71,2,7,8,37,2,1,-1144,0.0,22,4,0,26,0,0,0
1,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,59,0,0,0,0,0,0,0,0,0,0,18,0,0,4,34,0,3,19,65,0,0,5,13,0,0,-1633,0.0,32,3,0,35,0,0,0
2,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,100,75,11,33,1,6,5,19,0,0,7,36,0,4,9,37,1,6,25,94,1,6,5,19,0,0,-2744,0.0,54,4,0,58,0,0,0
3,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,67,1,0,0,0,1,0,0,0,0,4,29,0,0,7,26,0,1,19,84,0,1,1,0,0,0,-2700,0.0,54,0,0,54,0,0,0
4,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,54,58,12,21,1,4,4,16,0,0,6,18,0,6,4,15,2,3,25,100,1,4,4,16,0,0,-3413,0.0,18,6,2447,24,0,0,0
5,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,60,47,3,14,0,5,4,21,0,0,3,21,0,9,3,19,0,5,19,68,0,5,4,21,0,0,-933,0.0,18,3,0,21,0,0,0
6,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,30,53,11,19,1,3,1,15,1,2,2,15,0,0,4,6,0,3,19,81,1,3,1,20,1,2,-971,0.0,4,4,727,8,0,0,0
7,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,49,32,6,11,1,3,0,11,0,0,5,17,0,7,2,18,0,0,20,65,1,3,1,19,0,1,-722,0.0,14,2,0,16,0,0,0
8,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,71,55,13,19,0,1,6,15,0,1,3,37,0,5,4,20,0,2,28,76,0,1,6,18,0,1,-2354,0.0,33,2,682,35,0,0,0
9,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,56,29,5,13,0,2,0,8,0,1,0,28,0,4,0,21,0,3,31,76,0,2,0,8,0,1,-2423,0.0,36,0,623,36,0,0,0
10,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,67,42,2,18,0,5,4,13,0,0,4,16,2,7,3,35,0,0,30,80,0,5,4,13,0,0,-3063,0.0,35,3,1280,38,0,0,0
