day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,57,150,21,49,2,14,10,51,1,2,8,19,0,1,2,24,0,3,21,49,2,14,10,51,1,2,-1033,0.0,20,3,0,23,0,0,0
1,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,34,0,0,0,0,0,0,0,0,0,0,9,0,0,9,16,0,0,0,45,1,10,8,48,1,0,-1305,0.0,25,5,0,30,0,0,0
2,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,126,46,12,10,2,1,1,19,0,1,12,33,0,13,4,59,0,5,12,54,3,9,7,64,0,1,-4266,0.0,84,6,0,90,0,0,0
3,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,82,12,2,5,0,0,0,5,0,0,4,33,0,6,4,33,0,2,2,55,0,1,0,62,0,0,-3600,0.0,72,0,0,72,0,0,0
4,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,65,30,2,12,0,3,3,9,1,0,5,22,0,1,6,29,0,2,2,65,0,3,3,66,1,0,-6948,0.0,52,1,4337,53,0,0,0
5,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,27,65,8,22,1,3,4,27,0,0,3,3,0,2,6,13,0,0,8,49,1,5,4,60,0,0,-472,0.0,9,2,0,11,0,0,0
6,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,35,0,0,0,0,0,0,0,0,0,6,10,0,4,2,13,0,0,0,45,0,2,3,59,0,0,-2384,0.0,31,0,834,31,0,0,0
7,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,63,68,11,27,1,3,8,17,1,0,5,24,1,3,3,23,0,4,11,66,1,4,9,58,1,0,-2111,0.0,34,2,389,36,0,0,0
8,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,75,0,0,0,0,0,0,0,0,0,1,24,4,4,9,31,0,2,0,61,0,2,3,52,0,0,-4404,0.0,63,1,1243,64,0,0,0
9,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,87,57,12,16,1,6,5,16,0,1,4,35,1,4,6,33,0,4,12,65,1,6,5,60,0,1,-6901,0.0,57,3,4018,60,0,0,0
10,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,104,42,5,14,0,7,6,10,0,0,12,45,2,10,6,27,0,2,5,57,0,7,6,43,0,0,-4322,0.0,86,2,0,88,0,0,0
11,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,65,19,3,9,0,0,0,6,0,1,6,23,2,7,2,21,0,4,3,63,0,5,2,45,0,1,-4615,0.0,49,3,2132,52,0,0,0
12,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,37,61,5,20,0,4,4,26,0,2,2,13,0,4,1,12,0,5,5,59,0,7,4,58,0,2,-1150,0.0,23,0,0,23,0,0,0
13,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,26,0,0,0,0,0,0,0,0,0,0,17,0,1,0,8,0,0,0,56,0,5,3,56,0,1,-1598,0.0,19,0,648,19,0,0,0
14,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,69,59,8,22,2,6,3,18,0,0,6,15,0,3,10,35,0,0,8,65,2,11,4,60,0,0,-3998,0.0,49,2,1526,51,0,0,0
15,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,43,0,0,0,0,0,0,0,0,0,1,23,1,3,1,14,0,0,0,51,0,10,0,50,0,0,-2420,0.0,38,1,509,39,0,0,0
16,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,48,55,12,22,0,2,3,15,1,0,4,20,2,6,1,12,0,3,12,64,0,11,3,59,1,0,-3702,0.0,29,0,2252,29,0,0,0
17,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,35,22,0,6,1,4,2,8,0,1,2,12,0,7,5,9,0,0,0,50,1,12,4,41,0,1,-1383,0.0,27,3,0,30,0,0,0
18,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,41,29,6,13,0,1,1,8,0,0,2,14,0,5,4,16,0,0,6,62,1,10,2,49,0,0,-3084,0.0,28,2,1662,30,0,0,0
19,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,17,48,12,16,0,4,1,15,0,0,1,4,0,3,2,5,0,2,12,57,1,11,1,46,0,0,-72,0.0,1,2,0,3,0,0,0
20,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,36,1,0,0,0,0,0,1,0,0,2,14,0,4,0,16,0,0,2,54,1,9,0,47,0,0,-2344,0.0,24,1,1133,25,0,0,0
21,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,23,76,7,27,2,4,4,31,0,1,0,9,0,1,0,13,0,0,7,62,2,10,4,63,0,1,-817,0.0,9,3,334,12,0,0,0
22,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,88,0,0,0,0,0,0,0,0,0,1,26,0,14,9,34,0,4,0,56,2,8,0,55,0,0,-4743,0.0,69,4,1249,73,0,0,0
23,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,115,57,9,26,1,4,3,14,0,0,9,37,0,8,12,41,3,5,9,69,1,9,3,59,0,0,-6907,0.0,84,5,2652,89,0,0,0
24,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,110,3,0,1,0,0,0,1,1,0,13,53,2,9,2,27,1,3,0,54,0,3,1,47,1,0,-4727,0.0,94,1,16,95,0,0,0
25,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,45,58,12,20,0,4,6,15,0,1,5,23,0,2,2,11,2,0,12,67,0,4,6,58,0,1,-3459,0.0,27,0,2109,27,0,0,0
26,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,21,24,5,10,0,1,3,5,0,0,3,8,0,2,3,5,0,0,5,57,0,3,7,35,0,1,-522,0.0,10,2,0,12,0,0,0
27,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,16,34,5,12,1,1,1,13,0,1,0,4,0,0,0,10,0,2,5,67,1,3,8,46,0,1,-773,0.0,4,2,551,6,0,0,0
28,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,35,37,4,16,0,1,5,11,0,0,2,10,0,3,6,14,0,0,4,59,0,2,11,45,0,1,-1195,0.0,23,2,23,25,0,0,0
29,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,48,7,0,3,0,0,0,4,0,0,3,21,0,0,3,18,0,3,0,58,0,1,10,48,0,0,-3069,0.0,36,0,1269,36,0,0,0
30,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,37,60,9,24,1,3,4,18,0,1,2,6,0,5,2,21,0,1,9,65,1,3,13,51,0,1,-1383,0.0,17,3,500,20,0,0,0
31,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,49,0,0,0,0,0,0,0,0,0,6,21,2,4,0,12,0,4,0,55,0,0,10,46,0,1,-2889,0.0,37,0,1039,37,0,0,0
32,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,45,68,7,24,0,7,5,25,0,0,4,23,2,4,3,9,0,0,7,67,0,7,11,58,0,0,-2745,0.0,30,3,1212,33,0,0,0
33,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,24,0,0,0,0,0,0,0,0,0,4,14,0,1,0,5,0,0,0,51,0,6,8,47,0,0,-785,0.0,13,1,124,14,0,0,0
