day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,85,150,24,52,0,9,11,50,3,1,10,41,2,9,3,20,0,0,24,52,0,9,11,50,3,1,-2561,0.0,51,1,0,52,0,0,0
1,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,87,0,0,0,0,0,0,0,0,0,6,39,2,7,5,27,0,1,21,47,0,5,0,43,0,0,-2911,0.0,58,1,0,59,0,0,0
2,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,116,63,12,31,1,6,1,12,0,0,10,43,1,10,4,45,2,1,12,74,1,8,1,54,0,0,-4266,0.0,84,6,0,90,0,0,0
3,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,76,0,0,0,0,0,0,0,0,0,2,35,0,5,7,26,1,0,0,67,0,3,0,48,0,0,-3361,0.0,67,1,0,68,0,0,0
4,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,46,41,6,10,1,4,1,18,0,1,12,11,2,1,2,18,0,0,6,72,1,4,1,65,0,1,-4462,0.0,30,2,2940,32,0,0,0
5,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,26,47,9,21,0,1,3,12,1,0,3,10,0,0,0,9,0,4,9,62,0,2,4,42,1,0,-550,0.0,11,0,0,11,0,0,0
6,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,43,8,2,3,0,1,0,2,0,0,2,10,2,7,6,14,0,2,2,62,0,2,3,44,0,0,-3448,0.0,35,3,1665,38,0,0,0
7,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,60,78,11,26,1,4,6,28,1,1,2,13,0,7,5,25,5,3,11,60,1,4,7,60,1,1,-1950,0.0,39,0,0,39,0,0,0
8,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,105,0,0,0,0,0,0,0,0,0,8,40,0,8,7,40,0,2,0,59,0,2,5,58,0,0,-6700,0.0,91,1,2139,92,0,0,0
9,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,94,57,12,16,1,6,2,20,0,0,5,42,0,7,7,31,0,2,12,66,1,6,3,62,0,0,-5288,0.0,60,2,2266,62,0,0,0
10,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,86,15,2,5,0,2,1,5,0,0,2,25,3,4,4,46,0,2,2,50,0,4,1,55,0,0,-3666,0.0,71,2,94,73,0,0,0
11,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,49,43,5,17,0,3,1,17,0,0,4,21,2,5,0,16,0,1,5,62,0,3,1,69,0,0,-4202,0.0,37,0,2352,37,0,0,0
12,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,25,34,5,13,1,2,2,10,0,1,6,3,2,4,4,6,0,0,5,51,1,3,2,52,0,1,-722,0.0,14,2,0,16,0,0,0
13,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,8,19,4,6,1,1,0,7,0,0,0,6,0,0,0,2,0,0,4,55,1,4,1,57,0,1,-356,0.0,2,0,256,2,0,0,0
14,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,10,51,7,19,1,3,5,16,0,0,2,5,0,1,0,2,0,0,7,60,1,7,5,55,0,1,-106,0.0,0,1,95,1,0,0,0
15,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,29,0,0,0,0,0,0,0,0,0,1,6,2,2,0,18,0,0,0,55,1,5,5,50,0,1,-2183,0.0,24,2,961,26,0,0,0
16,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,81,70,11,27,2,4,7,19,0,0,4,29,0,6,5,32,0,5,11,65,3,7,11,52,0,1,-4037,0.0,49,4,1543,53,0,0,0
17,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,74,0,0,0,0,0,0,0,0,0,7,24,0,5,8,28,0,2,0,52,0,2,8,42,0,0,-3627,0.0,60,2,605,62,0,0,0
18,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,60,66,15,21,0,4,2,22,0,2,2,27,0,11,2,13,2,3,15,67,0,4,5,57,0,2,-3668,0.0,34,1,1957,35,0,0,0
19,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,31,9,2,2,0,1,1,3,0,0,4,8,0,3,0,14,0,2,2,50,0,3,4,44,0,0,-1072,0.0,21,2,0,23,0,0,0
20,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,7,50,8,20,2,5,1,14,0,0,0,6,0,1,0,0,0,0,8,69,2,6,3,55,0,0,-344,0.0,1,0,294,1,0,0,0
21,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,21,11,3,2,0,2,0,4,0,0,1,11,0,0,0,9,0,0,6,45,1,8,3,43,0,0,-700,0.0,14,0,0,14,0,0,0
22,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,42,43,7,15,0,5,3,13,0,0,0,27,0,5,2,8,0,0,7,60,0,13,6,56,0,0,-3115,0.0,27,1,1754,28,0,0,0
23,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,37,27,5,10,0,3,2,6,0,1,1,14,0,2,1,17,0,2,5,49,0,13,6,40,0,1,-1441,0.0,26,1,130,27,0,0,0
24,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,50,29,3,12,1,1,1,10,0,1,8,15,0,5,5,17,0,0,3,59,1,13,5,47,0,1,-3446,0.0,36,3,1613,39,0,0,0
25,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,38,41,1,15,0,6,2,17,0,0,7,16,0,2,0,13,0,0,1,54,0,14,5,50,0,1,-1379,0.0,25,0,129,25,0,0,0
26,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,18,0,0,0,0,0,0,0,0,0,0,9,0,2,7,0,0,0,0,52,0,12,2,45,0,0,-1320,0.0,16,1,509,17,0,0,0
27,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,32,68,9,37,0,2,3,15,0,2,1,14,0,5,1,9,0,2,9,74,0,12,5,48,0,2,-1392,0.0,16,0,592,16,0,0,0
28,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,21,0,0,0,0,0,0,0,0,0,3,10,0,0,0,4,0,4,0,64,0,9,2,42,0,0,-1180,0.0,15,0,430,15,0,0,0
29,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,61,57,6,26,2,3,0,20,0,0,3,22,0,3,4,26,0,3,6,78,2,11,1,52,0,0,-4384,0.0,45,3,2101,48,0,0,0
30,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,36,0,0,0,0,0,0,0,0,0,4,5,0,8,0,19,0,0,0,63,0,5,0,35,0,0,-1411,0.0,28,1,0,29,0,0,0
31,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,53,55,8,25,0,3,4,14,0,1,2,11,0,2,5,29,0,4,8,86,0,3,4,48,0,1,-4029,0.0,32,1,2418,33,0,0,0
32,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,27,22,4,8,0,0,5,4,0,1,0,16,0,0,1,8,2,0,4,59,0,1,6,38,0,1,-850,0.0,17,0,0,17,0,0,0
33,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,5,34,6,15,0,1,4,8,0,0,0,2,1,0,2,0,0,0,6,72,0,1,9,45,0,0,-265,0.0,1,0,215,1,0,0,0
34,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,24,34,4,13,0,3,2,12,0,0,0,13,0,7,0,4,0,0,6,61,0,4,11,38,0,0,-700,0.0,14,0,0,14,0,0,0
35,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,44,10,2,5,0,1,1,1,0,0,0,17,0,3,5,13,4,2,2,64,0,4,11,39,0,0,-3315,0.0,35,1,1554,36,0,0,0
36,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,43,65,7,27,0,4,6,20,0,1,3,15,0,4,6,11,2,2,7,68,0,5,16,45,0,1,-2024,0.0,29,3,541,32,0,0,0
37,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,54,0,0,0,0,0,0,0,0,0,2,26,0,5,2,19,0,0,0,60,0,4,13,41,0,0,-3158,0.0,39,3,1175,42,0,0,0
38,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,67,66,13,25,1,6,2,18,0,1,5,30,0,8,2,20,0,2,13,70,1,7,7,51,0,1,-3557,0.0,40,1,1546,41,0,0,0
39,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,71,0,0,0,0,0,0,0,0,0,6,10,2,9,4,34,3,3,0,57,0,3,4,39,0,0,-2970,0.0,56,2,148,58,0,0,0
40,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,36,62,4,28,0,5,2,21,0,2,8,11,0,1,0,14,0,2,4,79,0,5,2,58,0,2,-2877,0.0,25,2,1605,27,0,0,0
41,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,17,3,0,1,0,0,1,1,0,0,0,8,0,6,0,3,0,0,0,54,0,3,1,40,0,0,-600,0.0,12,0,0,12,0,0,0
42,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,44,55,8,23,3,3,6,11,0,1,3,18,2,0,4,12,0,5,8,76,3,4,6,50,0,1,-3053,0.0,25,4,1759,29,0,0,0
43,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,82,21,2,11,0,0,2,6,0,0,5,33,3,4,10,23,2,2,2,63,1,1,5,39,0,0,-3372,0.0,67,2,0,69,0,0,0
44,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,59,35,4,15,0,2,2,10,0,2,6,18,3,0,5,20,2,5,4,75,0,2,4,44,0,2,-4575,0.0,44,1,2364,45,0,0,0
45,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,68,47,7,13,3,1,3,18,1,1,4,17,0,1,5,40,0,1,7,63,3,1,3,46,1,1,-2558,0.0,49,2,86,51,0,0,0
46,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,50,14,2,5,1,0,1,5,0,0,7,17,2,3,3,18,0,0,2,65,1,0,1,50,0,0,-3469,0.0,40,0,1469,40,0,0,0
47,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,28,57,12,17,0,4,4,19,0,1,3,11,0,4,1,9,0,0,12,61,0,4,4,58,0,1,-804,0.0,8,1,393,9,0,0,0
48,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,17,0,0,0,0,0,0,0,0,0,0,7,0,2,2,3,0,3,0,50,0,4,3,52,0,0,-1122,0.0,14,0,422,14,0,0,0
49,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,36,68,13,28,0,4,5,18,0,0,5,8,0,2,3,14,0,4,13,63,0,6,8,60,0,0,-1718,0.0,13,0,1068,13,0,0,0
50,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,68,0,0,0,0,0,0,0,0,0,4,32,0,4,1,26,0,1,0,50,0,5,3,42,0,0,-3094,0.0,54,0,394,54,0,0,0
51,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,41,67,12,24,2,4,4,21,0,0,3,4,0,6,2,23,3,0,12,69,2,6,4,57,0,0,-2612,0.0,24,2,1390,26,0,0,0
52,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,79,0,0,0,0,0,0,0,0,0,1,34,0,5,7,30,2,0,0,52,0,5,4,39,0,0,-3072,0.0,61,2,0,63,0,0,0
53,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,76,68,10,29,1,4,3,19,0,2,9,20,0,11,5,29,0,2,10,73,1,5,3,56,0,2,-4989,0.0,52,1,2378,53,0,0,0
54,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,58,0,0,0,0,0,0,0,0,0,7,22,1,6,2,13,1,6,0,53,0,5,0,40,0,0,-2561,0.0,51,1,0,52,0,0,0
55,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,14,59,5,22,0,5,9,15,0,3,1,5,2,4,2,0,0,0,5,73,0,8,9,52,0,3,-960,0.0,8,0,560,8,0,0,0
56,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,32,0,0,0,0,0,0,0,0,0,5,8,2,2,2,11,0,2,0,51,0,8,9,34,0,2,-1222,0.0,24,2,0,26,0,0,0
57,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,52,54,9,19,0,5,4,16,0,1,2,14,4,8,3,21,0,0,9,69,0,12,12,46,0,2,-3689,0.0,29,6,2173,35,0,0,0
58,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,55,18,2,6,0,1,2,7,0,0,2,16,0,6,7,24,0,0,2,47,0,6,13,38,0,0,-2350,0.0,47,0,0,47,0,0,0
59,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,52,36,1,14,0,4,3,13,0,1,2,26,0,3,3,13,0,5,1,58,0,9,15,50,0,1,-3764,0.0,37,2,1892,39,0,0,0
60,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,53,27,4,8,1,0,2,11,0,1,4,20,0,4,2,19,0,4,4,47,1,5,11,47,0,1,-1722,0.0,34,2,0,36,0,0,0
61,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,15,30,5,9,1,2,5,8,0,0,0,7,0,2,0,4,0,2,5,53,2,2,13,51,0,1,-787,0.0,7,1,426,8,0,0,0
62,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,21,35,5,12,0,4,2,12,0,0,2,13,0,0,2,4,0,0,5,49,2,5,14,51,0,0,-792,0.0,10,1,281,11,0,0,0
63,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,26,18,3,6,0,2,2,5,0,0,2,14,0,0,6,2,0,2,3,49,1,5,14,49,0,0,-1568,0.0,16,2,746,18,0,0,0
64,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,63,51,7,25,0,1,2,15,0,1,6,25,2,6,1,20,0,3,7,60,0,3,13,51,0,1,-3467,0.0,46,0,1167,46,0,0,0
65,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,65,5,1,0,0,0,0,3,0,1,2,29,0,6,12,14,0,2,1,52,0,0,11,43,0,1,-3538,0.0,51,1,977,52,0,0,0
66,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,53,64,12,20,1,7,9,15,0,0,5,17,0,4,2,22,0,3,12,63,1,7,14,50,0,0,-2872,0.0,33,2,1200,35,0,0,0
67,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,40,0,0,0,0,0,0,0,0,0,4,12,0,4,0,15,3,2,0,51,0,6,12,38,0,0,-2232,0.0,36,0,432,36,0,0,0
68,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,17,57,5,14,1,2,9,24,1,1,1,8,0,0,0,8,0,0,5,59,1,7,19,57,1,1,-1137,0.0,9,0,687,9,0,0,0
69,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,35,0,0,0,0,0,0,0,0,0,2,16,0,2,1,13,0,1,0,34,1,7,18,42,1,0,-1406,0.0,26,2,84,28,0,0,0
70,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,41,58,5,23,0,5,7,18,0,0,2,19,1,1,3,15,0,0,5,55,0,11,22,57,0,0,-2895,0.0,25,2,1623,27,0,0,0
71,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,46,0,0,0,0,0,0,0,0,0,0,18,0,0,2,21,2,3,0,37,0,7,16,42,0,0,-1733,606.8374633789062,34,3,0,37,0,0,0
72,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,50,60,11,21,3,2,4,18,0,1,4,21,0,3,7,15,0,0,11,56,3,5,16,58,0,1,-3274,533.8778686523438,29,2,1802,31,0,0,0
73,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,74,7,1,4,0,0,1,1,0,0,2,32,2,8,2,26,0,2,1,48,2,3,12,37,0,0,-2861,585.6283569335938,57,1,0,58,0,0,0
74,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,69,58,13,24,0,1,3,17,0,0,7,18,10,6,2,25,0,1,13,68,0,1,11,51,0,0,-4225,373.27874755859375,42,4,2081,46,0,0,0
75,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,42,13,1,7,0,1,1,3,0,0,4,15,1,0,3,14,0,5,1,56,0,1,9,39,0,0,-1722,483.0836486816406,34,2,0,36,0,0,0
76,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,18,41,8,15,0,3,4,10,0,1,2,4,1,3,2,6,0,0,8,68,0,3,12,47,0,1,-949,390.65484619140625,6,0,649,6,0,0,0
77,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,29,23,4,12,0,1,2,4,0,0,1,8,0,8,2,10,0,0,4,62,0,4,11,35,0,1,-1087,463.5568542480469,19,0,137,19,0,0,0
78,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,93,27,4,9,0,1,2,8,1,2,6,31,0,4,6,42,0,4,4,67,0,3,12,41,1,3,-7065,429.88720703125,73,1,3404,74,0,0,0
79,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,68,50,8,18,0,6,1,17,0,0,8,29,1,9,4,14,0,3,8,61,0,6,10,42,0,2,-2790,441.38604736328125,46,1,479,47,0,0,0
80,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,77,7,2,2,0,0,0,3,0,0,1,26,0,11,6,30,0,3,2,56,0,5,6,40,0,0,-3988,468.3074645996094,54,2,1266,56,0,0,0
81,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,66,68,13,24,0,6,4,21,0,0,9,16,2,11,2,23,2,1,13,65,0,8,6,53,0,0,-2614,417.73382568359375,37,1,753,38,0,0,0
82,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,52,0,0,0,0,0,0,0,0,0,3,14,0,1,4,29,0,1,0,53,0,5,3,48,0,0,-2943,372.614013671875,44,3,710,47,0,0,0
