day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,61,1,6,3,51,0,1,0,0,0,0,0,0,0,0
1,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,26,6,2,3,0,0,0,1,0,0,3,6,0,2,3,12,0,0,23,64,1,6,3,52,0,1,0,0,0,0,0,0,0,0
2,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,50,6,1,2,0,0,0,3,0,0,2,16,0,2,2,25,0,3,23,65,0,3,0,53,0,0,-1444,14,4,0,18,0,0,0
3,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,48,7,1,4,0,1,0,1,0,0,1,21,2,2,6,16,0,0,21,67,0,2,0,54,0,0,-4322,43,2,0,45,0,0,0
4,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,64,7,0,0,0,1,1,5,0,0,1,28,2,5,0,24,0,4,18,64,0,3,1,57,0,0,-4000,40,0,0,40,0,0,0
5,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,97,17,4,6,0,1,3,3,0,0,7,34,3,4,3,46,0,0,18,69,0,1,3,54,0,0,-4900,49,0,0,49,0,0,0
6,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,81,14,1,7,0,1,2,2,0,1,5,26,1,7,6,34,2,0,10,70,0,1,2,53,0,1,-7500,75,0,0,75,0,0,0
7,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,39,14,2,7,0,1,1,2,1,0,7,15,0,3,5,5,0,4,10,76,0,1,1,51,1,0,-7011,70,1,0,71,0,0,0
8,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,46,6,2,1,0,2,0,1,0,0,0,16,0,5,7,11,2,5,9,75,0,2,0,51,1,0,-3111,31,1,0,32,0,0,0
9,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,56,20,5,3,0,1,3,8,0,0,0,30,0,0,7,19,0,0,12,74,0,1,3,56,0,0,-3422,34,2,0,36,0,0,0
10,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,32,0,0,0,0,0,0,0,0,0,0,13,0,0,5,14,0,0,12,69,0,0,0,54,0,0,-4500,45,0,0,45,0,0,0
11,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,49,19,1,8,2,2,2,4,0,0,4,10,1,0,5,23,3,3,12,76,2,2,2,56,0,0,-2800,28,0,0,28,0,0,0
12,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,62,0,0,0,0,0,0,0,0,0,6,19,0,0,9,21,0,7,9,75,0,2,0,50,0,0,-3511,35,1,0,36,0,0,0
13,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,84,29,4,16,0,1,6,2,0,0,8,38,4,1,4,27,0,2,7,87,0,1,6,49,0,0,-4722,47,2,0,49,0,0,0
14,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,38,9,1,3,1,1,1,2,0,0,1,13,0,4,3,16,0,1,1,83,1,1,1,45,0,0,-5722,57,2,0,59,0,0,0
15,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,60,23,8,7,0,2,1,5,0,0,3,19,0,8,7,20,0,3,8,86,0,2,1,48,0,0,-2800,28,0,0,28,0,0,0
16,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,50,0,0,0,0,0,0,0,0,0,4,26,3,3,0,12,0,2,7,82,0,0,0,47,0,0,-5122,51,2,0,53,0,0,0
17,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,54,23,4,7,1,0,2,9,0,0,2,15,1,9,9,17,1,0,6,88,1,0,2,53,0,0,-4100,41,0,0,41,0,0,0
18,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,25,0,0,0,0,0,0,0,0,0,1,10,0,2,1,9,0,2,2,84,0,0,0,50,0,0,-4000,40,0,0,40,0,0,0
19,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,36,18,5,5,0,3,2,2,0,1,1,15,0,3,2,14,0,1,7,89,0,3,2,48,0,1,-2100,21,0,0,21,0,0,0
20,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,51,0,0,0,0,0,0,0,0,0,5,23,0,4,1,11,4,3,6,87,0,0,0,48,0,0,-2722,27,2,0,29,0,0,0
21,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,51,19,2,7,0,1,0,9,0,0,6,19,0,6,0,20,0,0,5,88,0,1,0,56,0,0,-4111,41,1,0,42,0,0,0
22,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,30,0,0,0,0,0,0,0,0,0,0,14,0,4,7,5,0,0,3,83,0,0,0,55,0,0,-4200,42,0,0,42,0,0,0
23,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,47,15,1,8,1,1,1,3,0,0,8,11,1,5,0,20,2,0,4,88,1,1,1,55,0,0,-2422,24,2,0,26,0,0,0
24,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,36,0,0,0,0,0,0,0,0,0,3,16,1,2,2,9,0,3,2,84,0,0,0,53,0,0,-3611,36,1,0,37,0,0,0
25,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,67,16,5,3,0,1,3,4,0,0,2,25,0,1,6,29,0,4,5,86,0,1,3,55,0,0,-3100,31,0,0,31,0,0,0
26,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,33,2,0,1,0,1,0,0,0,0,2,14,0,1,2,14,0,0,3,83,0,1,0,53,0,0,-5500,55,0,0,55,0,0,0
27,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,31,14,2,7,0,0,0,4,0,1,1,11,0,4,6,9,0,0,3,89,0,0,0,56,0,1,-2811,28,1,0,29,0,0,0
28,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,18,0,0,0,0,0,0,0,0,0,0,14,1,0,0,3,0,0,3,87,0,0,0,54,0,0,-2611,26,1,0,27,0,0,0
29,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,36,10,1,5,1,0,1,2,0,0,2,12,2,2,2,16,0,0,3,91,1,0,1,54,0,0,-1400,14,0,0,14,0,0,0
30,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,55,0,0,0,0,0,0,0,0,0,3,22,0,0,7,18,0,5,1,90,0,0,0,54,0,0,-3111,31,1,0,32,0,0,0
31,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,49,16,1,5,0,2,2,5,0,1,6,21,0,0,7,14,0,1,1,90,0,2,2,54,0,1,-4411,44,1,0,45,0,0,0
32,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,51,1,0,0,0,0,0,1,0,0,1,23,0,6,3,18,0,0,0,87,0,0,0,53,0,0,-3800,38,0,0,38,0,0,0
33,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,39,14,3,4,0,2,1,4,0,0,7,11,0,6,1,14,0,0,3,89,0,2,1,54,0,0,-4600,46,0,0,46,0,0,0
34,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,37,0,0,0,0,0,0,0,0,0,0,13,0,6,2,16,0,0,2,87,0,0,0,52,0,0,-3100,31,0,0,31,0,0,0
35,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,44,14,2,5,0,2,0,4,0,1,2,14,0,4,5,15,2,2,2,91,0,2,0,54,0,1,-3200,32,0,0,32,0,0,0
36,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,59,3,3,0,0,0,0,0,0,0,0,24,0,6,0,26,0,3,3,88,0,0,0,50,0,0,-3222,32,2,0,34,0,0,0
37,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,54,17,5,7,0,1,0,4,0,0,4,16,0,0,5,26,0,3,5,91,0,1,0,53,0,0,-5100,51,0,0,51,0,0,0
38,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,61,0,0,0,0,0,0,0,0,0,4,23,0,3,10,17,2,2,1,89,0,0,0,52,0,0,-4600,46,0,0,46,0,0,0
39,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,64,15,3,3,1,2,1,4,0,1,2,29,0,6,4,22,0,1,3,90,1,2,1,52,0,1,-5411,54,1,0,55,0,0,0
40,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,54,18,2,8,1,2,1,4,0,0,6,13,0,0,3,29,1,2,2,85,1,2,1,52,0,0,-3944,39,4,0,43,0,0,0
41,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,52,10,2,2,0,0,0,5,0,1,8,20,5,3,5,7,0,4,2,82,0,0,0,53,0,1,-3911,39,1,0,40,0,0,0
42,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,50,12,1,5,0,2,0,4,0,0,4,19,2,0,4,19,0,2,1,84,0,2,0,56,0,0,-4500,45,0,0,45,0,0,0
43,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,46,6,1,5,0,0,0,0,0,0,2,21,1,6,0,16,0,0,1,88,0,0,0,52,0,0,-4222,42,2,0,44,0,0,0
44,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,44,8,0,4,0,0,1,3,0,0,4,12,0,2,3,21,0,2,0,92,0,0,1,52,0,0,-4200,42,0,0,42,0,0,0
45,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,58,4,1,0,0,0,1,2,0,0,7,24,1,1,7,18,0,0,1,89,0,0,1,52,0,0,-3800,38,0,0,38,0,0,0
46,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,46,13,2,5,1,1,0,4,0,0,2,14,0,0,6,24,0,0,2,92,1,1,0,52,0,0,-5000,50,0,0,50,0,0,0
47,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,39,1,1,0,0,0,0,0,0,0,0,23,0,4,6,5,0,1,1,90,0,0,0,50,0,0,-3822,38,2,0,40,0,0,0
48,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,39,13,2,6,0,1,0,4,0,0,4,20,0,1,1,10,2,1,3,94,0,1,0,51,0,0,-3411,34,1,0,35,0,0,0
49,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,45,0,0,0,0,0,0,0,0,0,4,9,2,12,2,15,1,0,2,89,0,0,0,50,0,0,-3111,31,1,0,32,0,0,0
50,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,29,16,4,5,0,0,0,6,0,1,4,14,0,3,3,5,0,0,4,94,0,0,0,51,0,1,-3800,38,0,0,38,0,0,0
51,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,54,0,0,0,0,0,0,0,0,0,4,19,0,5,4,21,0,1,1,91,0,0,0,50,0,0,-2100,21,0,0,21,0,0,0
52,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,27,17,2,6,1,0,2,6,0,0,2,18,0,0,1,6,0,0,2,95,1,0,2,50,0,0,-4500,45,0,0,45,0,0,0
53,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,44,0,0,0,0,0,0,0,0,0,1,14,0,0,4,23,0,2,1,94,0,0,0,48,0,0,-2011,20,1,0,21,0,0,0
54,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,35,12,2,5,0,0,0,5,0,0,2,14,4,2,0,12,0,1,3,96,0,0,0,51,0,0,-3911,39,1,0,40,0,0,0
55,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,53,0,0,0,0,0,0,0,0,0,5,19,0,1,9,18,0,1,2,93,0,0,0,49,0,0,-2911,29,1,0,30,0,0,0
56,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,28,15,2,5,0,1,0,7,0,0,0,7,0,0,5,14,0,2,2,95,0,1,0,52,0,0,-4422,44,2,0,46,0,0,0
57,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,27,0,0,0,0,0,0,0,0,0,0,13,0,2,0,12,0,0,0,92,0,0,0,50,0,0,-2022,20,2,0,22,0,0,0
58,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,35,9,2,0,0,1,2,4,0,0,0,24,0,1,0,9,0,1,2,91,0,1,2,54,0,0,-2600,26,0,0,26,0,0,0
59,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,44,1,0,1,0,0,0,0,0,0,2,17,0,4,3,15,2,1,2,91,0,0,0,51,0,0,-2800,28,0,0,28,0,0,0
60,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,47,14,2,2,0,2,0,7,0,1,1,13,0,6,1,24,2,0,3,90,0,2,0,53,0,1,-3522,35,2,0,37,0,0,0
61,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,50,0,0,0,0,0,0,0,0,0,6,16,0,2,3,19,4,0,1,90,0,0,0,50,0,0,-3900,39,0,0,39,0,0,0
62,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,25,17,4,5,0,1,2,4,1,0,4,11,0,0,0,8,0,2,4,93,0,1,2,49,1,0,-4262,42,1,51,43,0,0,0
63,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,46,0,0,0,0,0,0,0,0,0,0,17,4,1,4,17,1,2,4,92,0,0,0,48,0,0,-1900,19,0,0,19,0,0,0
64,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,24,12,1,3,0,0,2,6,0,0,2,15,0,2,0,3,2,0,4,91,0,0,2,53,0,0,-4101,40,1,90,41,0,0,0
65,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,33,0,0,0,0,0,0,0,0,0,3,9,0,0,3,14,2,2,0,91,0,0,0,53,0,0,-1800,18,0,0,18,0,0,0
66,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,37,12,1,6,0,0,0,5,0,0,5,11,2,3,0,14,2,0,1,92,0,0,0,57,0,0,-3240,31,0,140,31,0,0,0
67,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,31,0,0,0,0,0,0,0,0,0,0,12,6,5,2,5,0,1,0,89,0,0,0,55,0,0,-3100,31,0,0,31,0,0,0
68,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,29,9,0,5,0,2,0,1,1,0,2,16,0,3,1,5,0,2,0,93,0,2,0,54,1,0,-2812,28,1,1,29,0,0,0
69,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,39,0,0,0,0,0,0,0,0,0,5,8,0,2,4,19,0,1,0,93,0,1,0,53,0,0,-2622,26,2,0,28,0,0,0
70,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,730,70,0,0.98,0.01,0.4110998615034951,0.001,0.5,50,48,9,0,5,0,1,0,3,0,0,3,20,0,2,2,21,0,0,0,93,0,2,0,55,0,0,-3748,36,0,148,36,0,0,0
