day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,49,1,11,12,54,0,1,0,0,0,0,0,0,0,0
1,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,14,2,1,0,0,0,0,1,0,0,0,7,0,2,0,5,0,0,23,48,1,11,11,55,0,1,0,0,0,0,0,0,0,0
2,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,41,11,1,5,0,0,0,5,0,0,5,10,1,11,0,14,0,0,24,52,0,10,3,59,0,0,-100,1,0,0,1,0,0,0
3,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,36,0,0,0,0,0,0,0,0,0,2,12,3,5,0,13,0,1,24,51,0,10,0,59,0,0,-3700,37,0,0,37,0,0,0
4,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,56,11,3,0,0,1,1,6,0,0,8,20,0,4,4,18,0,2,26,49,0,10,1,64,0,0,-3111,31,1,0,32,0,0,0
5,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,87,0,0,0,0,0,0,0,0,0,8,27,0,3,8,33,0,8,24,47,0,8,0,61,0,0,-4611,46,1,0,47,0,0,0
6,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,105,27,3,10,2,1,1,9,0,1,7,41,0,4,3,44,2,4,24,51,2,5,1,66,0,1,-7033,70,3,0,73,0,0,0
7,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,56,0,0,0,0,0,0,0,0,0,12,11,3,6,4,18,0,2,21,46,0,2,0,63,0,0,-8700,87,0,0,87,0,0,0
8,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,19,27,10,8,0,2,1,6,0,0,2,6,0,0,2,9,0,0,30,52,0,2,1,65,0,0,-4722,47,2,0,49,0,0,0
9,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,43,0,0,0,0,0,0,0,0,0,5,14,1,1,4,17,0,1,30,51,0,1,0,64,0,0,-1500,15,0,0,15,0,0,0
10,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,51,7,1,2,0,0,2,2,0,0,0,14,1,5,5,22,0,4,30,52,0,0,2,66,0,0,-4011,40,1,0,41,0,0,0
11,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,47,8,1,5,0,1,0,1,0,0,4,19,3,3,6,11,1,0,31,49,0,1,0,64,0,0,-3822,38,2,0,40,0,0,0
12,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,38,4,1,2,0,0,1,0,0,0,2,10,0,4,5,17,0,0,31,47,0,0,1,64,0,0,-4122,41,2,0,43,0,0,0
13,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,40,9,0,6,0,1,0,2,0,0,1,17,2,3,3,13,1,0,29,51,0,1,0,66,0,0,-3311,33,1,0,34,0,0,0
14,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,44,3,0,2,0,0,1,0,0,0,2,16,0,4,7,15,0,0,26,49,0,1,1,64,0,0,-3122,31,2,0,33,0,0,0
15,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,48,17,0,7,0,0,0,8,0,2,1,20,0,1,6,15,0,5,24,54,0,0,0,68,0,2,-3422,34,2,0,36,0,0,0
16,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,47,0,0,0,0,0,0,0,0,0,3,20,0,0,2,19,1,2,20,53,0,0,0,66,0,2,-4100,41,0,0,41,0,0,0
17,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,55,21,6,6,1,2,1,5,0,0,2,23,1,4,4,19,2,0,23,57,1,2,1,66,0,0,-3511,35,1,0,36,0,0,0
18,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,32,0,0,0,0,0,0,0,0,0,9,13,1,4,2,3,0,0,20,54,0,0,0,65,0,0,-4444,44,4,0,48,0,0,0
19,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,50,19,1,9,0,2,2,4,1,0,5,16,0,1,1,27,0,0,19,59,0,2,2,67,1,0,-2400,24,0,0,24,0,0,0
20,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,70,0,0,0,0,0,0,0,0,0,1,37,0,0,11,20,0,1,17,59,0,2,0,65,0,0,-4300,43,0,0,43,0,0,0
21,True,reg_48,request_scratch,cau100_afr0_asi0_48,regional_48,50,150,730,70,0,0.98,0.01,0.3791854228312336,0.001,0.5,50,49,20,2,5,0,0,2,10,1,0,1,20,0,11,2,15,0,0,17,59,0,0,2,71,1,0,-5700,57,0,0,57,0,0,0
