day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,25,60,2,7,17,33,1,5,0,0,0,0,0,0,0,0
1,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,21,6,0,3,0,0,0,3,0,0,0,9,3,1,0,8,0,0,25,63,2,6,12,36,1,5,0,0,0,0,0,0,0,0
2,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,25,12,1,4,0,0,0,7,0,0,4,9,0,0,3,9,0,0,26,67,1,5,0,42,0,3,-322,3,2,0,5,0,0,0
3,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,95,2,0,1,0,0,0,1,0,0,2,38,1,5,15,30,0,4,24,68,1,0,0,42,0,3,-1711,17,1,0,18,0,0,0
4,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,109,28,7,12,2,0,2,4,0,1,6,35,2,16,9,33,0,8,28,75,2,0,2,40,0,1,-7711,77,1,0,78,0,0,0
5,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,98,6,0,3,0,0,1,1,0,1,9,33,2,5,3,41,0,5,20,72,0,0,1,33,0,1,-8211,82,1,0,83,0,0,0
6,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,139,40,11,16,0,1,1,10,0,1,9,46,4,18,7,50,1,4,24,83,0,1,1,36,0,1,-7700,77,0,0,77,0,0,0
7,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,57,0,0,0,0,0,0,0,0,0,5,17,1,3,3,23,0,5,17,77,0,0,0,23,0,0,-11011,110,1,0,111,0,0,0
8,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,58,45,8,17,1,5,1,13,0,0,4,11,0,5,3,33,0,2,20,93,1,5,1,30,0,0,-4500,45,0,0,45,0,0,0
9,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,38,0,0,0,0,0,0,0,0,0,5,13,0,2,1,16,0,1,16,87,0,4,0,28,0,0,-4300,43,0,0,43,0,0,0
10,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,20,26,2,6,0,1,1,13,0,3,0,3,2,4,3,6,0,2,15,91,0,2,1,38,0,3,-2722,27,2,0,29,0,0,0
11,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,77,0,0,0,0,0,0,0,0,0,10,35,0,4,2,21,0,5,14,90,0,2,0,38,0,1,-1511,15,1,0,16,0,0,0
12,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,53,24,6,8,0,0,4,5,1,0,0,22,2,5,0,22,0,2,16,89,0,0,4,40,1,0,-5800,58,0,0,58,0,0,0
13,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,94,0,0,0,0,0,0,0,0,0,7,33,1,5,4,41,2,1,13,86,0,0,0,40,0,0,-4211,42,1,0,43,0,0,0
14,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,51,26,4,7,1,3,1,9,0,1,2,15,2,2,5,21,0,4,12,89,1,3,1,43,0,1,-7900,79,0,0,79,0,0,0
15,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,68,0,0,0,0,0,0,0,0,0,5,19,4,12,7,19,2,0,9,87,0,0,0,35,0,0,-3255,32,5,0,37,0,0,0
16,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,36,35,6,11,0,0,4,11,1,2,0,17,0,1,3,10,0,5,11,94,0,0,4,38,1,2,-5211,52,1,0,53,0,0,0
17,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,60,0,0,0,0,0,0,0,0,0,5,23,0,1,6,23,0,2,9,92,0,0,0,34,0,0,-2100,21,0,0,21,0,0,0
18,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,51,28,8,9,1,1,1,8,0,0,7,18,0,6,2,18,0,0,13,97,1,1,1,37,0,0,-4711,47,1,0,48,0,0,0
19,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,60,0,0,0,0,0,0,0,0,0,4,19,2,9,7,14,0,5,9,93,0,0,0,32,0,0,-3511,35,1,0,36,0,0,0
20,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,62,30,4,14,0,1,2,6,0,3,1,16,0,9,11,18,0,7,10,102,0,1,2,32,0,3,-4622,46,2,0,48,0,0,0
21,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,56,0,0,0,0,0,0,0,0,0,5,12,0,13,4,20,1,1,4,100,0,0,0,26,0,0,-4233,42,3,0,45,0,0,0
22,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,74,29,9,7,1,1,1,10,0,0,6,41,2,11,3,11,0,0,11,103,1,1,1,33,0,0,-4711,47,1,0,48,0,0,0
23,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,57,0,0,0,0,0,0,0,0,0,7,19,1,5,3,22,0,0,6,99,0,0,0,30,0,0,-5900,59,0,0,59,0,0,0
24,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,51,28,5,9,0,2,2,9,0,1,8,16,2,0,1,21,1,2,7,102,0,2,2,36,0,1,-4400,44,0,0,44,0,0,0
25,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,54,0,0,0,0,0,0,0,0,0,8,20,0,5,5,14,0,2,3,100,0,0,0,35,0,0,-3900,39,0,0,39,0,0,0
26,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,71,19,0,7,1,2,3,6,0,0,16,31,0,1,2,18,0,3,0,105,1,2,3,39,0,0,-4711,47,1,0,48,0,0,0
27,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,43,0,0,0,0,0,0,0,0,0,7,14,0,2,1,14,0,5,0,102,0,0,0,35,0,0,-5811,58,1,0,59,0,0,0
28,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,49,17,3,4,0,2,2,6,0,0,3,20,0,8,1,14,2,1,3,103,0,2,2,40,0,0,-3900,39,0,0,39,0,0,0
29,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,46,0,0,0,0,0,0,0,0,0,4,18,1,6,2,15,0,0,0,103,0,0,0,37,0,0,-3900,39,0,0,39,0,0,0
30,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,61,17,0,4,1,2,2,8,0,0,8,30,1,7,2,9,0,4,0,103,1,2,2,42,0,0,-3911,39,1,0,40,0,0,0
31,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,30,1,1,0,0,0,0,0,0,0,2,15,0,2,0,11,0,0,1,93,0,1,0,42,0,0,-4722,47,2,0,49,0,0,0
32,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,42,22,2,9,0,3,0,7,0,1,2,9,0,3,1,24,0,3,2,98,0,3,0,46,0,1,-2100,21,0,0,21,0,0,0
33,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,58,0,0,0,0,0,0,0,0,0,3,23,0,5,4,18,2,3,0,92,0,3,0,45,0,0,-3200,32,0,0,32,0,0,0
34,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,63,18,3,5,0,0,1,8,0,1,6,16,0,8,0,32,0,1,3,95,0,0,1,50,0,1,-5022,50,2,0,52,0,0,0
35,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,56,0,0,0,0,0,0,0,0,0,3,19,0,7,7,20,0,0,2,92,0,0,0,48,0,0,-5500,55,0,0,55,0,0,0
36,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,44,16,2,6,1,2,1,4,0,0,6,16,0,7,0,15,0,0,2,95,1,2,1,49,0,0,-4811,48,1,0,49,0,0,0
37,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,38,4,1,2,0,0,1,0,0,0,8,9,0,5,1,13,2,0,1,93,0,0,1,45,0,0,-3011,30,1,0,31,0,0,0
38,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,54,12,2,4,0,1,1,4,0,0,2,22,0,2,5,22,0,1,2,97,0,1,1,47,0,0,-3400,34,0,0,34,0,0,0
39,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,38,5,1,1,0,1,0,1,0,1,5,9,0,7,3,13,1,0,2,94,0,1,0,43,0,1,-4233,42,3,0,45,0,0,0
40,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,35,13,1,6,0,0,1,5,0,0,7,14,0,2,1,11,0,0,1,98,0,0,1,48,0,0,-3200,32,0,0,32,0,0,0
41,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,55,0,0,0,0,0,0,0,0,0,1,21,2,10,1,20,0,0,0,96,0,0,0,45,0,0,-2800,28,0,0,28,0,0,0
42,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,50,13,1,4,1,1,0,6,0,0,1,22,0,5,6,14,0,2,1,97,1,1,0,50,0,0,-5100,51,0,0,51,0,0,0
43,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,46,0,0,0,0,0,0,0,0,0,0,22,2,7,4,11,0,0,0,94,0,0,0,47,0,0,-4100,41,0,0,41,0,0,0
44,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,46,16,5,5,0,1,2,3,0,0,0,22,0,4,5,13,2,0,5,95,0,1,2,47,0,0,-3900,39,0,0,39,0,0,0
45,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,48,4,0,0,1,1,0,2,0,0,9,6,4,3,5,18,0,3,1,93,1,1,0,45,0,0,-3311,33,1,0,34,0,0,0
46,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,42,12,1,7,0,1,1,1,0,1,5,7,0,8,0,18,0,4,1,99,0,1,1,45,0,1,-4300,43,0,0,43,0,0,0
47,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,48,3,0,2,0,0,0,1,0,0,7,11,0,9,7,12,0,2,0,99,0,0,0,43,0,0,-3300,33,0,0,33,0,0,0
48,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,51,16,2,7,0,1,0,6,0,0,0,21,0,2,1,25,0,2,2,102,0,1,0,42,0,0,-3711,37,1,0,38,0,0,0
49,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,45,0,0,0,0,0,0,0,0,0,3,22,0,4,2,14,0,0,0,97,0,0,0,40,0,0,-4100,41,0,0,41,0,0,0
50,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,34,16,3,5,1,0,1,5,1,0,2,17,2,0,4,9,0,0,3,101,1,0,1,43,1,0,-4200,42,0,0,42,0,0,0
51,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,730,70,0,0.98,0.01,0.5345746329947881,0.001,0.5,50,43,0,0,0,0,0,0,0,0,0,0,20,0,8,4,10,0,1,2,96,0,0,0,41,0,0,-2311,23,1,0,24,0,0,0
