day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,730,70,0,0.98,0.01,0.8507630225817854,0.001,0.5,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,53,5,6,9,47,0,4,0,0,0,0,0,0,0,0
1,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,730,70,0,0.98,0.01,0.8507630225817854,0.001,0.5,50,6,4,1,2,0,0,0,1,0,0,0,1,0,0,2,3,0,0,25,55,5,6,8,48,0,3,-11,0,1,0,1,0,0,0
2,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,730,70,0,0.98,0.01,0.8507630225817854,0.001,0.5,50,59,2,0,2,0,0,0,0,0,0,3,22,2,7,4,17,0,4,24,55,4,6,8,48,0,1,-22,0,2,0,2,0,0,0
3,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,730,70,0,0.98,0.01,0.8507630225817854,0.001,0.5,50,87,32,6,9,1,1,3,11,0,1,9,34,0,4,10,30,0,0,27,58,1,3,3,55,0,1,-2933,29,3,0,32,0,0,0
4,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,730,70,0,0.98,0.01,0.8507630225817854,0.001,0.5,50,80,9,0,3,1,1,1,3,0,0,10,25,4,9,2,25,0,5,15,54,1,1,1,52,0,0,-5433,54,3,0,57,0,0,0
5,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,730,70,0,0.98,0.01,0.8507630225817854,0.001,0.5,50,112,47,8,15,0,7,1,16,0,0,7,47,6,8,10,31,0,3,16,62,0,7,1,58,0,0,-5300,53,0,0,53,0,0,0
6,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,730,70,0,0.98,0.01,0.8507630225817854,0.001,0.5,50,97,21,1,7,1,1,1,10,0,0,6,33,2,10,2,40,0,4,4,60,1,1,1,49,0,0,-6311,63,1,0,64,0,0,0
7,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,730,70,0,0.98,0.01,0.8507630225817854,0.001,0.5,50,64,52,9,22,0,2,3,14,0,2,3,23,0,2,5,26,0,5,9,65,0,2,3,52,0,2,-6222,62,2,0,64,0,0,0
8,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,730,70,0,0.98,0.01,0.8507630225817854,0.001,0.5,50,57,6,0,1,0,2,1,2,0,0,2,22,0,4,2,25,2,0,2,59,0,2,1,48,0,0,-3700,37,0,0,37,0,0,0
9,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,730,70,0,0.98,0.01,0.8507630225817854,0.001,0.5,50,55,47,6,15,0,1,5,19,0,1,0,21,0,5,7,21,0,1,6,69,0,1,5,65,0,1,-4500,45,0,0,45,0,0,0
10,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,730,70,0,0.98,0.01,0.8507630225817854,0.001,0.5,50,71,0,0,0,0,0,0,0,0,0,1,26,0,11,3,24,0,6,0,63,0,0,0,57,0,0,-2822,28,2,0,30,0,0,0
11,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,730,70,0,0.98,0.01,0.8507630225817854,0.001,0.5,50,43,49,12,14,1,2,5,15,0,0,4,14,0,7,8,8,0,2,12,68,1,2,5,62,0,0,-5211,52,1,0,53,0,0,0
