day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,7,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,0,0,22,53,2,8,8,54,1,2,0,0,0,0,0,0,0,0
1,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,13,7,0,4,0,1,0,2,0,0,0,4,0,7,2,0,0,0,21,57,2,8,6,56,0,0,-11,0,1,0,1,0,0,0
2,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,44,3,1,2,0,0,0,0,0,0,7,21,0,0,3,11,0,2,21,59,0,7,2,54,0,0,-322,3,2,0,5,0,0,0
3,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,65,23,7,6,2,1,1,6,0,0,7,17,0,6,3,30,0,2,25,63,2,1,1,55,0,0,-2522,25,2,0,27,0,0,0
4,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,54,8,1,4,0,2,0,0,0,1,0,18,0,1,9,25,1,0,21,58,0,2,0,49,0,1,-4111,41,1,0,42,0,0,0
5,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,95,34,5,8,0,2,3,16,0,0,0,31,1,8,7,45,0,3,24,59,0,2,3,57,0,0,-3466,34,6,0,40,0,0,0
6,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,122,20,4,10,0,2,0,4,0,0,5,48,0,6,2,58,2,1,20,53,0,2,0,46,0,0,-5133,51,3,0,54,0,0,0
7,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,64,64,8,27,0,2,4,23,0,0,1,21,0,2,10,28,2,0,8,69,0,2,4,53,0,0,-7300,73,0,0,73,0,0,0
8,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,34,0,0,0,0,0,0,0,0,0,5,12,0,1,2,12,0,2,0,64,0,0,0,49,0,0,-4144,41,4,0,45,0,0,0
9,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,64,43,6,14,1,1,3,17,1,0,4,14,2,6,10,26,0,2,6,74,1,1,3,64,1,0,-2811,28,1,0,29,0,0,0
10,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,40,0,0,0,0,0,0,0,0,0,0,10,2,3,8,16,0,1,0,65,0,0,0,56,0,0,-3511,35,1,0,36,0,0,0
11,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,50,40,6,15,0,5,2,11,0,1,7,11,0,9,3,17,3,0,6,74,0,5,2,62,0,1,-2922,29,2,0,31,0,0,0
12,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,57,0,0,0,0,0,0,0,0,0,3,24,0,5,2,21,0,2,0,69,0,0,0,56,0,0,-2511,25,1,0,26,0,0,0
13,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,64,39,6,13,0,1,2,16,1,0,7,32,0,2,0,19,0,4,6,71,0,1,2,69,1,0,-4311,43,1,0,44,0,0,0
14,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,49,0,0,0,0,0,0,0,0,0,7,16,0,4,2,20,0,0,3,64,0,0,0,63,0,0,-4400,44,0,0,44,0,0,0
15,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,62,33,9,7,1,1,4,10,0,1,1,22,2,8,8,19,0,2,9,68,1,1,4,66,0,1,-3600,36,0,0,36,0,0,0
16,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,47,2,0,0,0,0,1,1,0,0,4,19,0,7,4,11,0,2,4,62,0,0,1,62,0,0,-3944,39,4,0,43,0,0,0
17,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,42,35,6,13,0,4,0,12,0,0,0,15,0,0,5,20,0,2,7,71,0,4,0,67,0,0,-3211,32,1,0,33,0,0,0
18,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,37,0,0,0,0,0,0,0,0,0,2,12,0,0,6,14,1,2,2,62,0,0,0,63,0,0,-2033,20,3,0,23,0,0,0
19,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,36,34,8,16,1,0,1,7,1,0,3,14,2,2,0,15,0,0,8,73,1,0,1,66,1,0,-2600,26,0,0,26,0,0,0
20,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,55,0,0,0,0,0,0,0,0,0,0,23,0,7,2,21,0,2,2,68,1,0,0,60,0,0,-1711,17,1,0,18,0,0,0
21,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,55,36,7,13,0,1,2,12,0,1,4,13,4,3,10,19,0,2,7,73,0,1,2,66,0,1,-3822,38,2,0,40,0,0,0
22,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,42,0,0,0,0,0,0,0,0,0,0,18,0,3,4,17,0,0,0,70,0,0,0,61,0,0,-3633,36,3,0,39,0,0,0
23,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,52,29,5,13,0,3,1,7,0,0,2,13,4,5,3,25,0,0,5,79,0,3,1,62,0,0,-3222,32,2,0,34,0,0,0
24,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,50,0,0,0,0,0,0,0,0,0,5,17,0,1,6,21,0,0,0,74,0,0,0,57,0,0,-3344,33,4,0,37,0,0,0
25,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,55,31,3,13,0,3,4,7,0,1,3,12,1,9,4,25,0,1,3,80,0,3,4,59,0,1,-3811,38,1,0,39,0,0,0
26,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,49,3,0,0,0,0,0,3,0,0,8,9,0,4,0,26,0,2,0,73,0,0,0,57,0,0,-3233,32,3,0,35,0,0,0
27,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,66,28,5,14,0,2,1,6,0,0,1,17,0,7,5,30,0,6,5,82,0,2,1,57,0,0,-3800,38,0,0,38,0,0,0
28,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,47,11,6,3,0,1,0,1,0,0,2,13,0,3,2,23,0,4,6,76,0,1,0,47,0,0,-3833,38,3,0,41,0,0,0
29,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,730,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,58,36,8,12,0,1,2,12,1,0,4,13,0,9,8,21,0,3,8,80,0,1,2,54,1,0,-2711,27,1,0,28,0,0,0
