day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_47,request_scratch,cau100_afr0_asi0_47,regional_47,50,150,730,70,0,0.98,0.01,0.38692390084819756,0.001,0.5,50,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,17,54,1,10,13,55,0,0,0,0,0,0,0,0,0,0
1,True,reg_47,request_scratch,cau100_afr0_asi0_47,regional_47,50,150,730,70,0,0.98,0.01,0.38692390084819756,0.001,0.5,50,9,3,1,0,0,1,0,1,0,0,2,1,1,0,1,4,0,0,18,54,1,11,10,56,0,0,0,0,0,0,0,0,0,0
2,True,reg_47,request_scratch,cau100_afr0_asi0_47,regional_47,50,150,730,70,0,0.98,0.01,0.38692390084819756,0.001,0.5,50,23,6,1,2,1,0,0,2,0,0,1,7,0,2,0,11,0,2,18,56,2,10,3,58,0,0,-11,0,1,0,1,0,0,0
3,True,reg_47,request_scratch,cau100_afr0_asi0_47,regional_47,50,150,730,70,0,0.98,0.01,0.38692390084819756,0.001,0.5,50,55,7,1,2,0,0,0,4,0,0,7,19,3,2,10,14,0,0,17,57,0,10,0,61,0,0,-1400,14,0,0,14,0,0,0
4,True,reg_47,request_scratch,cau100_afr0_asi0_47,regional_47,50,150,730,70,0,0.98,0.01,0.38692390084819756,0.001,0.5,50,50,3,0,2,0,0,0,1,0,0,2,18,1,6,1,22,0,0,15,57,0,9,0,62,0,0,-5022,50,2,0,52,0,0,0
5,True,reg_47,request_scratch,cau100_afr0_asi0_47,regional_47,50,150,730,70,0,0.98,0.01,0.38692390084819756,0.001,0.5,50,60,10,2,6,0,1,0,1,0,0,2,12,1,4,7,29,3,2,16,60,0,8,0,63,0,0,-4411,44,1,0,45,0,0,0
6,True,reg_47,request_scratch,cau100_afr0_asi0_47,regional_47,50,150,730,70,0,0.98,0.01,0.38692390084819756,0.001,0.5,50,129,1,0,1,0,0,0,0,0,0,7,48,0,6,8,57,0,3,14,60,0,7,0,59,0,0,-5222,52,2,0,54,0,0,0
7,True,reg_47,request_scratch,cau100_afr0_asi0_47,regional_47,50,150,730,70,0,0.98,0.01,0.38692390084819756,0.001,0.5,50,42,31,4,12,1,2,1,10,0,1,6,15,0,0,6,11,0,4,11,68,1,2,1,65,0,1,-10744,107,4,0,111,0,0,0
8,True,reg_47,request_scratch,cau100_afr0_asi0_47,regional_47,50,150,730,70,0,0.98,0.01,0.38692390084819756,0.001,0.5,50,30,0,0,0,0,0,0,0,0,0,0,9,0,3,0,13,0,5,9,67,0,2,0,61,0,0,-3222,32,2,0,34,0,0,0
9,True,reg_47,request_scratch,cau100_afr0_asi0_47,regional_47,50,150,730,70,0,0.98,0.01,0.38692390084819756,0.001,0.5,50,41,17,4,2,1,2,0,8,0,0,8,6,0,4,3,19,0,1,13,68,1,2,0,66,0,0,-2422,24,2,0,26,0,0,0
