day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,64,5,15,14,38,0,2,0,0,0,0,0,0,0,0
1,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,26,1,0,0,0,0,0,1,0,0,0,5,0,0,0,19,2,0,12,64,4,15,14,39,0,2,-11,0,1,0,1,0,0,0
2,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,32,22,5,8,2,0,1,6,0,0,2,10,0,0,5,13,2,0,14,69,3,11,9,42,0,1,-355,3,5,0,8,0,0,0
3,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,41,9,0,3,0,0,2,3,0,1,1,17,0,2,0,18,0,3,11,68,0,11,2,38,0,1,-555,5,5,0,10,0,0,0
4,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,71,27,6,12,1,0,1,7,0,0,2,27,2,4,2,32,0,2,15,78,1,6,1,43,0,0,-2722,27,2,0,29,0,0,0
5,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,119,9,0,6,0,1,0,2,0,0,4,42,0,7,7,48,3,8,8,77,0,1,0,39,0,0,-4322,43,2,0,45,0,0,0
6,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,99,47,6,12,0,4,1,23,0,1,0,43,0,13,3,34,1,5,6,82,0,4,1,48,0,1,-8911,89,1,0,90,0,0,0
7,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,59,1,0,0,0,0,0,1,0,0,0,13,3,10,8,25,0,0,0,74,0,0,0,41,0,0,-7100,71,0,0,71,0,0,0
8,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,55,37,5,12,2,5,4,7,0,2,3,19,0,0,7,26,0,0,5,86,2,5,4,45,0,2,-5600,56,0,0,56,0,0,0
9,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,39,11,1,5,0,0,0,5,0,0,5,16,1,1,4,9,0,3,1,84,0,0,0,46,0,0,-2644,26,4,0,30,0,0,0
10,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,66,16,5,8,0,1,0,2,0,0,1,33,0,4,0,22,0,6,5,88,0,1,0,46,0,0,-3200,32,0,0,32,0,0,0
11,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,75,20,3,12,0,1,1,3,0,0,5,23,0,8,4,31,0,4,4,94,0,1,1,39,0,0,-4500,45,0,0,45,0,0,0
12,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,50,18,2,5,0,4,1,6,0,0,6,23,3,2,2,14,0,0,2,94,0,4,1,34,0,0,-5311,53,1,0,54,0,0,0
13,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,51,19,4,4,0,1,1,9,0,0,4,6,0,9,3,25,0,4,4,92,0,1,1,41,0,0,-3511,35,1,0,36,0,0,0
14,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,42,11,1,4,0,0,2,3,1,0,2,14,0,4,5,17,0,0,3,88,0,0,2,41,1,0,-3600,36,0,0,36,0,0,0
15,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,47,20,4,9,0,0,0,7,0,0,3,18,0,5,2,16,1,2,4,95,0,0,0,44,0,0,-3000,30,0,0,30,0,0,0
16,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,49,6,2,0,0,2,0,2,0,0,4,20,0,4,3,14,0,4,2,90,0,2,0,40,0,0,-3211,32,1,0,33,0,0,0
17,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,56,29,6,12,0,0,2,9,0,0,3,26,0,4,2,21,0,0,6,96,0,0,2,44,0,0,-3400,34,0,0,34,0,0,0
18,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,44,1,0,1,0,0,0,0,0,0,1,20,0,6,0,17,0,0,0,93,0,0,0,36,0,0,-3611,36,1,0,37,0,0,0
19,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,38,28,2,5,0,5,5,10,1,0,5,11,0,7,8,7,0,0,2,93,0,5,5,43,1,0,-3600,36,0,0,36,0,0,0
20,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,68,2,0,0,0,1,0,1,0,0,3,21,0,3,3,37,0,1,0,88,0,3,0,42,0,0,-2022,20,2,0,22,0,0,0
21,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,31,30,4,13,2,1,3,6,0,1,7,5,0,6,2,7,0,4,4,95,2,1,3,43,0,1,-5422,54,2,0,56,0,0,0
22,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,62,0,0,0,0,0,0,0,0,0,9,19,2,4,6,20,0,2,1,92,0,0,0,38,0,0,-1300,13,0,0,13,0,0,0
23,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,53,26,5,8,1,4,3,5,0,0,3,19,0,2,9,18,0,2,5,98,1,4,3,39,0,0,-5511,55,1,0,56,0,0,0
24,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.98,0.01,0.8337477621301497,0.001,0.5,50,63,11,0,6,1,1,0,3,0,0,5,25,3,6,2,20,0,2,0,100,1,1,0,35,0,0,-2933,29,3,0,32,0,0,0
