day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_69,request_scratch,cau100_afr0_asi0_69,regional_69,50,150,1825,70,0,0.98,0.01,0.24808426683434853,0.001,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,58,3,11,9,41,1,0,0,0,0,0,0,0,0,0
1,True,reg_69,request_scratch,cau100_afr0_asi0_69,regional_69,50,150,1825,70,0,0.98,0.01,0.24808426683434853,0.001,0.5,50,7,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,27,58,3,11,9,41,1,0,0,0,0,0,0,0,0,0
2,True,reg_69,request_scratch,cau100_afr0_asi0_69,regional_69,50,150,1825,70,0,0.98,0.01,0.24808426683434853,0.001,0.5,50,24,7,0,2,0,0,2,2,1,0,2,12,3,0,1,6,0,0,27,60,3,5,10,43,2,0,306,0,4,0,4,0,0,0
3,True,reg_69,request_scratch,cau100_afr0_asi0_69,regional_69,50,150,1825,70,0,0.98,0.01,0.24808426683434853,0.001,0.5,50,83,3,0,0,0,0,1,2,0,0,4,31,0,11,4,30,0,3,26,59,2,0,11,44,1,0,489,14,1,0,15,0,0,0
4,True,reg_69,request_scratch,cau100_afr0_asi0_69,regional_69,50,150,1825,70,0,0.98,0.01,0.24808426683434853,0.001,0.5,50,71,16,0,5,0,2,0,9,0,0,4,22,2,2,4,36,0,1,21,62,1,2,11,49,1,0,589,71,1,0,72,0,0,0
5,True,reg_69,request_scratch,cau100_afr0_asi0_69,regional_69,50,150,1825,70,0,0.98,0.01,0.24808426683434853,0.001,0.5,50,119,3,1,1,0,0,1,0,0,0,5,55,5,5,7,41,0,1,22,62,0,0,7,45,0,0,689,57,1,0,58,0,0,0
6,True,reg_69,request_scratch,cau100_afr0_asi0_69,regional_69,50,150,1825,70,0,0.98,0.01,0.24808426683434853,0.001,0.5,50,74,27,2,8,1,3,0,12,0,1,5,29,2,2,4,30,0,2,20,67,1,3,7,48,0,1,778,103,2,0,105,0,0,0
7,True,reg_69,request_scratch,cau100_afr0_asi0_69,regional_69,50,150,1825,70,0,0.98,0.01,0.24808426683434853,0.001,0.5,50,91,0,0,0,0,0,0,0,0,0,10,33,4,12,2,27,3,0,15,66,0,0,4,46,0,0,800,58,0,0,58,0,0,0
8,True,reg_69,request_scratch,cau100_afr0_asi0_69,regional_69,50,150,1825,70,0,0.98,0.01,0.24808426683434853,0.001,0.5,50,40,27,5,10,0,1,0,10,0,1,2,9,3,3,2,19,0,2,17,76,0,1,2,53,0,1,400,83,0,0,83,0,0,0
9,True,reg_69,request_scratch,cau100_afr0_asi0_69,regional_69,50,150,1825,70,0,0.98,0.01,0.24808426683434853,0.001,0.5,50,81,0,0,0,0,0,0,0,0,0,5,42,1,4,1,24,0,4,17,75,0,0,0,50,0,1,328,33,2,0,35,0,0,0
