day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,55,0,7,8,57,1,3,100,0,0,0,0,0,0,0
1,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,20,3,0,1,0,0,1,1,0,0,1,7,0,2,3,7,0,0,17,56,0,7,8,58,1,3,50,1,0,0,1,0,0,0
2,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,31,9,2,4,1,0,0,2,0,0,3,8,0,5,2,11,0,2,19,59,1,6,0,59,1,3,539,9,1,0,10,0,0,0
3,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,62,3,0,2,0,1,0,0,0,0,6,13,1,10,5,22,0,5,17,60,0,5,0,59,0,1,439,22,1,0,23,0,0,0
4,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,65,20,2,6,1,4,0,7,0,0,5,26,0,6,5,23,0,0,18,63,1,5,0,60,0,0,739,47,1,0,48,0,0,0
5,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,56,3,0,2,0,0,0,1,0,0,6,15,2,2,10,21,0,0,16,62,0,0,0,57,0,0,717,50,3,0,53,0,0,0
6,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,78,18,1,6,2,4,0,5,0,0,2,28,3,2,7,32,0,4,17,66,2,4,0,58,0,0,289,50,1,0,51,0,0,0
7,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,61,9,0,3,1,1,0,3,0,1,2,19,2,8,4,26,0,0,12,66,1,2,0,55,0,1,917,59,3,0,62,0,0,0
8,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,44,21,2,9,0,1,1,8,0,0,8,15,2,3,4,12,0,0,10,69,0,2,1,61,0,0,728,46,2,0,48,0,0,0
9,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,53,1,1,0,0,0,0,0,0,0,4,15,0,10,4,16,0,4,7,67,0,0,0,57,0,0,639,31,1,0,32,0,0,0
10,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,48,28,5,12,0,1,2,7,0,1,5,18,0,2,4,12,0,7,8,77,0,1,2,60,0,1,500,43,0,0,43,0,0,0
11,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,58,0,0,0,0,0,0,0,0,0,8,23,4,7,1,13,0,2,3,73,0,0,0,56,0,0,839,31,1,0,32,0,0,0
12,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,46,27,4,13,0,1,1,8,0,0,0,20,0,6,4,16,0,0,4,84,0,1,1,60,0,0,450,49,0,0,49,0,0,0
13,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,74,0,0,0,0,0,0,0,0,0,12,10,5,4,2,38,0,3,3,82,0,0,0,58,0,0,350,39,0,0,39,0,0,0
14,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,32,12,0,5,0,0,0,6,0,1,1,14,0,3,0,13,0,1,0,85,0,0,0,64,0,1,250,69,0,0,69,0,0,0
15,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,51,0,0,0,0,0,0,0,0,0,2,13,0,5,0,27,0,4,0,82,0,0,0,61,0,1,300,26,0,0,26,0,0,0
16,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,54,14,0,6,0,1,0,6,1,0,10,13,2,4,0,23,0,2,0,82,0,1,0,66,1,0,400,43,0,0,43,0,0,0
17,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,45,0,0,0,0,0,0,0,0,0,3,19,2,4,3,14,0,0,0,81,0,0,0,61,0,0,389,46,1,0,47,0,0,0
18,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,44,14,3,5,0,0,0,6,0,0,5,15,0,3,2,15,0,4,3,82,0,0,0,65,0,0,300,39,0,0,39,0,0,0
19,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,49,0,0,0,0,0,0,0,0,0,4,12,0,4,6,23,0,0,1,76,0,0,0,61,0,0,600,32,0,0,32,0,0,0
20,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,64,17,2,9,0,0,0,6,0,0,0,34,4,8,0,17,1,0,2,81,0,0,0,67,0,0,250,44,0,0,44,0,0,0
21,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,54,0,0,0,0,0,0,0,0,0,0,21,0,5,4,20,0,4,0,76,0,0,0,63,0,0,539,53,1,0,54,0,0,0
22,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,74,16,2,4,0,3,0,7,0,0,3,29,1,5,6,30,0,0,2,77,0,3,0,68,0,0,250,49,0,0,49,0,0,0
23,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,34,0,0,0,0,0,0,0,0,0,2,10,0,2,6,10,0,4,0,75,0,0,0,64,0,0,539,63,1,0,64,0,0,0
24,True,reg_33,request_scratch,cau100_afr0_asi0_33,regional_33,50,150,1825,70,0,0.98,0.01,0.5134054775281945,0.001,0.5,50,50,15,3,5,0,1,2,4,0,0,2,20,0,3,0,25,0,0,3,79,0,1,2,65,0,0,200,30,0,0,30,0,0,0
