day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_90,request_scratch,cau100_afr0_asi0_90,regional_90,50,150,1825,70,0,0.98,0.01,0.16231057352151648,0.001,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,58,1,3,14,53,1,0,100,0,0,0,0,0,0,0
1,True,reg_90,request_scratch,cau100_afr0_asi0_90,regional_90,50,150,1825,70,0,0.98,0.01,0.16231057352151648,0.001,0.5,50,13,2,1,1,0,0,0,0,0,0,2,9,0,0,2,0,0,0,19,59,1,3,14,53,1,0,0,0,0,0,0,0,0,0
2,True,reg_90,request_scratch,cau100_afr0_asi0_90,regional_90,50,150,1825,70,0,0.98,0.01,0.16231057352151648,0.001,0.5,50,48,5,2,1,0,0,1,1,0,0,5,15,0,5,8,13,0,2,21,59,0,0,15,53,0,0,339,6,1,0,7,0,0,0
3,True,reg_90,request_scratch,cau100_afr0_asi0_90,regional_90,50,150,1825,70,0,0.98,0.01,0.16231057352151648,0.001,0.5,50,45,5,1,2,0,1,1,0,0,0,7,10,1,8,0,19,0,0,21,58,0,1,14,51,0,0,389,40,1,0,41,0,0,0
4,True,reg_90,request_scratch,cau100_afr0_asi0_90,regional_90,50,150,1825,70,0,0.98,0.01,0.16231057352151648,0.001,0.5,50,68,6,0,3,0,0,0,3,0,0,4,18,0,7,5,29,1,4,20,61,0,0,13,52,0,0,250,40,0,0,40,0,0,0
5,True,reg_90,request_scratch,cau100_afr0_asi0_90,regional_90,50,150,1825,70,0,0.98,0.01,0.16231057352151648,0.001,0.5,50,59,3,0,1,0,1,1,0,0,0,6,21,0,3,3,25,0,1,19,58,0,1,14,52,0,0,250,63,0,0,63,0,0,0
6,True,reg_90,request_scratch,cau100_afr0_asi0_90,regional_90,50,150,1825,70,0,0.98,0.01,0.16231057352151648,0.001,0.5,50,175,9,1,6,0,1,1,0,0,0,15,62,0,12,14,60,2,10,19,63,0,1,14,51,0,0,250,54,0,0,54,0,0,0
7,True,reg_90,request_scratch,cau100_afr0_asi0_90,regional_90,50,150,1825,70,0,0.98,0.01,0.16231057352151648,0.001,0.5,50,33,5,1,2,1,1,0,0,0,0,0,9,3,4,4,9,2,2,19,62,1,1,12,47,0,0,539,164,1,0,165,0,0,0
8,True,reg_90,request_scratch,cau100_afr0_asi0_90,regional_90,50,150,1825,70,0,0.98,0.01,0.16231057352151648,0.001,0.5,50,46,9,3,5,0,0,0,1,0,0,6,21,0,2,3,12,0,2,22,67,0,0,10,48,0,0,200,29,0,0,29,0,0,0
9,True,reg_90,request_scratch,cau100_afr0_asi0_90,regional_90,50,150,1825,70,0,0.98,0.01,0.16231057352151648,0.001,0.5,50,29,0,0,0,0,0,0,0,0,0,5,10,0,1,3,10,0,0,21,66,0,0,10,47,0,0,150,43,0,0,43,0,0,0
