day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30,53,4,4,9,44,2,0,178,0,2,0,2,0,0,0
1,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,3,6,1,2,0,0,1,2,0,0,0,0,0,0,0,3,0,0,30,55,3,4,10,46,2,0,100,0,0,0,0,0,0,0
2,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,33,0,0,0,0,0,0,0,0,0,0,9,2,2,4,16,0,0,30,55,3,1,10,46,2,0,117,0,3,0,3,0,0,0
3,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,66,7,1,3,0,1,0,2,0,0,5,17,1,2,8,33,0,0,31,58,2,1,10,48,0,0,200,29,0,0,29,0,0,0
4,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,43,2,1,1,0,0,0,0,0,0,2,12,0,0,5,22,2,0,29,59,0,0,8,48,0,0,389,58,1,0,59,0,0,0
5,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,152,11,0,4,0,0,3,4,0,0,14,59,0,15,8,48,0,8,26,61,0,0,9,52,0,0,350,36,0,0,36,0,0,0
6,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,110,4,1,0,0,0,1,2,0,0,6,48,0,4,6,40,0,6,21,61,0,0,5,52,0,0,650,139,0,0,139,0,0,0
7,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,71,15,1,6,0,1,0,6,0,1,6,33,0,4,3,22,0,3,19,65,0,1,2,58,0,1,400,102,0,0,102,0,0,0
8,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,28,0,0,0,0,0,0,0,0,0,3,10,0,1,5,7,2,0,18,65,0,0,1,55,0,0,339,64,1,0,65,0,0,0
9,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,61,12,2,5,0,0,2,3,0,0,9,26,0,3,6,17,0,0,20,70,0,0,2,58,0,0,50,27,0,0,27,0,0,0
10,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,53,0,0,0,0,0,0,0,0,0,3,19,4,4,0,22,1,0,19,68,0,0,1,57,0,0,250,56,0,0,56,0,0,0
11,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,50,7,0,2,1,1,1,2,0,0,8,12,0,8,7,13,0,2,19,69,1,1,1,59,0,0,100,51,0,0,51,0,0,0
12,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,52,0,0,0,0,0,0,0,0,0,6,16,0,12,1,15,0,2,19,68,0,0,1,58,0,0,178,46,2,0,48,0,0,0
13,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,42,7,0,2,1,0,1,3,0,0,3,17,0,2,4,16,0,0,19,69,1,0,1,60,0,0,150,49,0,0,49,0,0,0
14,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,52,0,0,0,0,0,0,0,0,0,2,27,3,2,2,16,0,0,18,69,1,0,0,59,0,0,150,39,0,0,39,0,0,0
15,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,35,9,3,3,0,1,0,2,0,0,0,22,1,2,1,9,0,0,18,71,0,1,0,60,0,0,300,46,0,0,46,0,0,0
16,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,39,0,0,0,0,0,0,0,0,0,2,17,0,4,2,14,0,0,17,70,0,0,0,60,0,0,150,32,0,0,32,0,0,0
17,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,64,4,0,2,0,0,0,2,0,0,0,41,0,5,1,17,0,0,17,71,0,0,0,62,0,0,39,38,1,0,39,0,0,0
18,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,57,0,0,0,0,0,0,0,0,0,4,23,0,0,4,25,0,1,16,70,0,0,0,62,0,0,89,62,1,0,63,0,0,0
19,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,92,4,1,1,0,0,0,1,0,1,13,38,0,0,11,30,0,0,16,70,0,0,0,63,0,1,100,55,0,0,55,0,0,0
20,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,37,5,1,3,0,0,1,0,0,0,1,12,0,1,0,23,0,0,15,71,0,0,1,60,0,0,389,84,1,0,85,0,0,0
21,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,86,4,0,2,0,0,1,1,0,0,2,42,0,8,2,32,0,0,14,73,0,0,1,58,0,0,250,32,0,0,32,0,0,0
22,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,33,5,1,2,0,0,0,2,0,0,0,8,0,0,0,23,2,0,14,75,0,0,0,58,0,0,200,82,0,0,82,0,0,0
23,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,74,0,0,0,0,0,0,0,0,0,3,22,0,4,4,33,0,8,14,74,0,0,0,57,0,0,100,31,0,0,31,0,0,0
24,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,44,7,0,3,0,1,0,3,0,0,11,15,0,4,2,6,3,3,13,76,0,1,0,60,0,0,100,72,0,0,72,0,0,0
25,True,reg_94,request_scratch,cau100_afr0_asi0_94,regional_94,50,150,1825,70,0,0.98,0.01,0.14971010504758586,0.001,0.5,50,43,0,0,0,0,0,0,0,0,0,2,15,1,6,2,13,2,2,13,75,0,0,0,59,0,0,139,41,1,0,42,0,0,0
