day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_58,request_scratch,cau100_afr0_asi0_58,regional_58,50,150,1825,70,0,0.98,0.01,0.3098220977635573,0.001,0.5,50,7,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,19,58,2,9,10,49,0,3,0,0,0,0,0,0,0,0
1,True,reg_58,request_scratch,cau100_afr0_asi0_58,regional_58,50,150,1825,70,0,0.98,0.01,0.3098220977635573,0.001,0.5,50,6,7,0,3,0,1,1,2,0,0,0,1,0,0,0,5,0,0,19,61,2,6,11,50,0,1,295,0,5,0,5,0,0,0
2,True,reg_58,request_scratch,cau100_afr0_asi0_58,regional_58,50,150,1825,70,0,0.98,0.01,0.3098220977635573,0.001,0.5,50,28,0,0,0,0,0,0,0,0,0,3,9,1,0,2,13,0,0,19,60,2,2,11,50,0,0,256,0,4,0,4,0,0,0
3,True,reg_58,request_scratch,cau100_afr0_asi0_58,regional_58,50,150,1825,70,0,0.98,0.01,0.3098220977635573,0.001,0.5,50,44,9,1,4,0,0,0,3,0,1,0,18,0,0,5,19,0,2,20,64,2,0,11,52,0,1,150,25,0,0,25,0,0,0
4,True,reg_58,request_scratch,cau100_afr0_asi0_58,regional_58,50,150,1825,70,0,0.98,0.01,0.3098220977635573,0.001,0.5,50,48,5,1,4,0,0,0,0,0,0,5,15,0,0,6,20,0,2,20,67,1,0,7,47,0,0,617,31,3,0,34,0,0,0
5,True,reg_58,request_scratch,cau100_afr0_asi0_58,regional_58,50,150,1825,70,0,0.98,0.01,0.3098220977635573,0.001,0.5,50,69,11,2,6,0,0,0,3,0,0,3,21,2,10,6,24,0,3,21,68,0,0,7,49,0,0,389,40,1,0,41,0,0,0
6,True,reg_58,request_scratch,cau100_afr0_asi0_58,regional_58,50,150,1825,70,0,0.98,0.01,0.3098220977635573,0.001,0.5,50,175,3,1,0,0,0,0,2,0,0,13,67,0,13,16,57,0,9,18,67,0,0,5,49,0,0,439,60,1,0,61,0,0,0
7,True,reg_58,request_scratch,cau100_afr0_asi0_58,regional_58,50,150,1825,70,0,0.98,0.01,0.3098220977635573,0.001,0.5,50,49,36,5,17,1,1,3,9,0,0,4,17,2,4,0,22,0,0,16,74,1,1,4,51,0,0,1389,147,1,0,148,0,0,0
8,True,reg_58,request_scratch,cau100_afr0_asi0_58,regional_58,50,150,1825,70,0,0.98,0.01,0.3098220977635573,0.001,0.5,50,47,0,0,0,0,0,0,0,0,0,4,21,0,8,0,10,0,4,15,73,1,0,1,48,0,0,450,40,0,0,40,0,0,0
9,True,reg_58,request_scratch,cau100_afr0_asi0_58,regional_58,50,150,1825,70,0,0.98,0.01,0.3098220977635573,0.001,0.5,50,35,20,3,6,0,2,1,8,0,0,0,12,0,4,2,9,0,8,15,77,0,2,1,55,0,0,400,39,0,0,39,0,0,0
