day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_98,request_scratch,cau100_afr0_asi0_98,regional_98,50,150,1825,70,0,0.98,0.01,0.13808783412614847,0.001,0.5,50,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,25,56,0,5,11,50,1,2,0,0,0,0,0,0,0,0
1,True,reg_98,request_scratch,cau100_afr0_asi0_98,regional_98,50,150,1825,70,0,0.98,0.01,0.13808783412614847,0.001,0.5,50,13,2,1,1,0,0,0,0,0,0,2,6,0,0,0,5,0,0,26,57,0,3,11,50,1,2,100,0,0,0,0,0,0,0
2,True,reg_98,request_scratch,cau100_afr0_asi0_98,regional_98,50,150,1825,70,0,0.98,0.01,0.13808783412614847,0.001,0.5,50,38,1,0,1,0,0,0,0,0,0,6,13,0,10,0,5,0,4,26,58,0,0,11,50,1,2,150,10,0,0,10,0,0,0
3,True,reg_98,request_scratch,cau100_afr0_asi0_98,regional_98,50,150,1825,70,0,0.98,0.01,0.13808783412614847,0.001,0.5,50,102,6,0,2,0,1,1,2,0,0,6,36,0,9,5,41,0,5,24,60,0,1,10,52,0,2,250,33,0,0,33,0,0,0
4,True,reg_98,request_scratch,cau100_afr0_asi0_98,regional_98,50,150,1825,70,0,0.98,0.01,0.13808783412614847,0.001,0.5,50,77,3,0,1,0,0,1,1,0,0,9,21,3,11,2,31,0,0,21,59,0,0,10,53,0,2,350,95,0,0,95,0,0,0
5,True,reg_98,request_scratch,cau100_afr0_asi0_98,regional_98,50,150,1825,70,0,0.98,0.01,0.13808783412614847,0.001,0.5,50,74,11,2,5,1,0,1,2,0,0,4,17,2,7,10,31,0,3,19,63,1,0,8,54,0,2,450,68,0,0,68,0,0,0
6,True,reg_98,request_scratch,cau100_afr0_asi0_98,regional_98,50,150,1825,70,0,0.98,0.01,0.13808783412614847,0.001,0.5,50,105,1,0,0,0,1,0,0,0,0,8,45,4,3,8,32,0,5,17,59,0,1,7,54,0,2,400,66,0,0,66,0,0,0
7,True,reg_98,request_scratch,cau100_afr0_asi0_98,regional_98,50,150,1825,70,0,0.98,0.01,0.13808783412614847,0.001,0.5,50,49,21,1,10,0,1,3,6,0,0,4,20,2,3,2,12,0,6,16,66,0,1,8,59,0,0,528,94,2,0,96,0,0,0
8,True,reg_98,request_scratch,cau100_afr0_asi0_98,regional_98,50,150,1825,70,0,0.98,0.01,0.13808783412614847,0.001,0.5,50,43,0,0,0,0,0,0,0,0,0,5,18,0,2,1,15,0,2,16,63,0,0,6,57,0,0,400,41,0,0,41,0,0,0
9,True,reg_98,request_scratch,cau100_afr0_asi0_98,regional_98,50,150,1825,70,0,0.98,0.01,0.13808783412614847,0.001,0.5,50,38,13,4,1,0,1,2,5,0,0,8,13,0,4,4,7,0,2,20,61,0,1,7,61,0,0,250,38,0,0,38,0,0,0
