day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,125,150,28,58,4,5,15,37,0,3,11,45,5,1,9,51,0,3,28,58,4,5,15,37,0,3,-4483,0.0,89,3,0,92,0,0,0
1,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,48,0,0,0,0,0,0,0,0,0,6,13,0,3,5,16,0,5,19,54,0,0,11,30,0,0,-1961,0.0,39,1,0,40,0,0,0
2,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,83,45,5,17,1,6,0,15,0,1,2,28,0,11,5,30,3,4,22,67,1,6,8,45,0,1,-3172,0.0,63,2,0,65,0,0,0
3,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,63,0,0,0,0,0,0,0,0,0,7,16,0,3,2,30,4,1,19,62,0,0,6,43,0,0,-2500,0.0,50,0,0,50,0,0,0
4,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,23,33,7,14,0,2,5,5,0,0,2,5,0,4,6,6,0,0,20,73,0,2,9,46,0,0,-2700,0.0,18,0,1800,18,0,0,0
5,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,15,51,11,19,0,2,5,13,0,1,0,9,0,1,0,3,0,2,23,50,0,2,10,33,0,1,-600,0.0,12,0,0,12,0,0,0
6,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,27,0,0,0,0,0,0,0,0,0,1,18,0,0,2,5,0,1,23,50,0,0,10,32,0,1,-1819,0.0,19,1,858,20,0,0,0
7,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,35,72,9,21,1,4,5,30,0,2,4,18,4,0,0,9,0,0,27,54,1,4,14,48,0,2,-1161,0.0,23,1,0,24,0,0,0
8,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,31,0,0,0,0,0,0,0,0,0,6,8,0,4,0,10,0,3,26,53,1,0,11,46,0,1,-1931,0.0,26,0,631,26,0,0,0
9,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,42,35,5,11,1,2,3,13,0,0,1,25,2,4,0,7,0,3,25,51,2,2,13,56,0,1,-3327,0.0,29,0,1877,29,0,0,0
10,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,74,21,2,7,1,0,3,7,0,1,6,28,0,2,10,24,1,3,16,39,1,0,11,50,0,1,-2911,0.0,58,1,0,59,0,0,0
11,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,54,29,3,11,1,0,4,10,0,0,4,16,0,5,7,21,0,1,13,47,1,0,14,56,0,0,-4777,0.0,45,0,2527,45,0,0,0
