day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,34,150,27,48,6,1,16,49,1,2,5,7,0,8,2,12,0,0,27,48,6,1,16,49,1,2,-1011,0.0,20,1,0,21,0,0,0
1,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,73,0,0,0,0,0,0,0,0,0,7,28,2,8,0,24,0,4,23,44,2,1,16,49,1,0,-3111,0.0,62,1,0,63,0,0,0
2,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,149,25,4,13,0,1,1,5,1,0,18,49,0,14,14,46,0,8,23,55,0,1,16,54,1,0,-5961,0.0,119,1,0,120,0,0,0
3,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,71,7,1,1,0,1,0,4,0,0,6,22,4,6,5,27,0,1,15,49,0,1,10,52,0,0,-3011,0.0,60,1,0,61,0,0,0
4,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,24,28,5,11,1,1,0,10,0,0,0,10,0,3,0,11,0,0,20,55,1,1,8,59,0,0,-3001,0.0,19,1,2040,20,0,0,0
5,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,13,67,12,26,0,5,5,19,0,0,0,2,0,5,0,6,0,0,22,51,0,6,6,38,0,0,-600,0.0,12,0,0,12,0,0,0
6,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,28,0,0,0,0,0,0,0,0,0,1,16,1,2,5,3,0,0,22,50,0,6,6,38,0,0,-1479,0.0,19,2,507,21,0,0,0
7,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,63,51,8,21,0,2,1,19,0,0,4,27,0,8,6,18,0,0,26,59,0,7,6,52,0,0,-2721,0.0,50,1,210,51,0,0,0
8,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,60,0,0,0,0,0,0,0,0,0,2,16,1,3,4,33,0,1,22,58,0,3,5,48,0,0,-3697,0.0,49,0,1247,49,0,0,0
9,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,86,43,9,17,2,1,3,11,0,0,11,39,0,2,7,22,2,3,29,64,2,1,5,49,0,0,-8342,0.0,73,0,4692,73,0,0,0
10,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,76,26,6,7,0,2,3,8,0,0,0,38,2,2,11,23,0,0,23,45,1,2,3,38,0,0,-2994,0.0,59,4,0,63,0,0,0
11,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,74,34,4,12,0,1,2,15,0,0,3,27,0,5,10,25,2,2,26,52,0,1,2,48,0,0,-5658,0.0,63,1,2497,64,0,0,0
12,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,43,30,5,12,0,2,2,7,2,0,3,16,0,1,0,20,3,0,24,48,0,2,2,41,2,0,-1733,0.0,34,3,0,37,0,0,0
13,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,18,14,1,4,1,2,1,5,0,0,0,9,0,0,0,9,0,0,24,51,1,3,2,43,0,0,-1368,0.0,16,0,568,16,0,0,0
14,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,55,45,8,15,0,0,1,20,0,1,3,26,2,5,3,16,0,0,24,50,1,2,3,55,0,1,-2960,0.0,40,1,949,41,0,0,0
15,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,60,0,0,0,0,0,0,0,0,0,7,29,0,3,0,19,0,2,18,43,0,0,1,47,0,0,-4033,0.0,49,0,1583,49,0,0,0
16,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,75,73,9,21,1,6,6,26,1,3,5,17,1,6,8,31,3,4,23,52,1,6,6,58,1,3,-3431,0.0,45,4,1137,49,0,0,0
17,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,86,0,0,0,0,0,0,0,0,0,9,21,1,8,7,34,2,4,18,40,0,2,3,49,0,0,-3604,0.0,68,2,182,70,0,0,0
18,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,79,56,4,24,0,1,3,22,1,1,0,25,0,8,5,38,0,3,20,58,0,1,3,66,1,1,-4913,0.0,54,3,2180,57,0,0,0
19,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,52,0,0,0,0,0,0,0,0,0,6,19,2,0,3,20,0,2,13,45,0,0,0,48,0,0,-2200,0.0,44,0,0,44,0,0,0
20,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,35,52,10,20,0,7,4,10,1,0,0,15,2,6,4,6,0,2,18,63,0,7,4,57,1,0,-2538,0.0,21,3,1455,24,0,0,0
21,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,72,2,0,0,0,1,1,0,0,0,10,23,0,6,3,25,0,5,14,44,0,7,4,32,0,0,-2750,0.0,55,0,0,55,0,0,0
22,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,65,65,11,21,1,4,6,20,1,1,2,28,2,4,10,16,3,0,22,65,1,9,6,44,1,1,-5101,0.0,54,2,2379,56,0,0,0
23,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,44,0,0,0,0,0,0,0,0,0,0,19,0,8,2,15,0,0,21,41,0,9,4,30,0,0,-1555,0.0,30,5,0,35,0,0,0
24,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,53,59,9,17,3,3,11,16,0,0,3,14,0,4,0,29,1,2,30,54,3,6,15,42,0,0,-3542,0.0,40,3,1509,43,0,0,0
25,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,31,0,0,0,0,0,0,0,0,0,0,11,0,2,0,17,0,1,20,38,0,4,13,36,0,0,-1150,0.0,23,0,0,23,0,0,0
26,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,35,47,11,13,2,3,5,13,0,0,5,7,1,6,2,14,0,0,31,50,2,5,17,45,0,0,-2767,0.0,24,1,1556,25,0,0,0
27,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,18,8,4,2,0,0,1,1,0,0,0,9,0,5,1,3,0,0,24,32,0,4,15,30,0,0,-600,0.0,12,0,0,12,0,0,0
28,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,51,43,6,21,1,2,5,7,0,1,1,20,0,2,4,22,0,2,29,53,1,4,19,35,0,1,-3616,0.0,32,1,2005,33,0,0,0
29,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,76,18,3,7,2,2,0,4,0,0,15,22,0,6,6,25,0,2,24,43,2,4,11,25,0,0,-2722,0.0,54,2,0,56,0,0,0
30,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,71,49,10,19,0,2,6,10,1,1,7,22,2,3,5,28,0,4,30,57,0,2,12,33,1,1,-4477,0.0,57,1,1616,58,0,0,0
31,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,58,2,0,1,0,0,0,1,0,0,1,17,1,3,3,29,0,4,23,50,0,1,7,23,0,0,-2768,0.0,49,0,318,49,0,0,0
32,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,27,56,4,26,0,3,7,14,0,2,0,6,1,2,3,15,0,0,23,74,0,3,11,35,0,2,-1915,0.0,21,2,843,23,0,0,0
33,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,22,0,0,0,0,0,0,0,0,0,0,9,0,3,1,9,0,0,17,53,0,1,11,29,0,0,-1231,0.0,19,0,281,19,0,0,0
